learner_id,intervention_id,intervention_number,timestamp,intervention_type,completed,mastery_before,mastery_after,improvement,retained_mastery,retention_rate,retention_success,data_source
learner_0133,intervention_0133_05,5,2026-01-15T09:00:00,video_lesson,True,0.6995,0.7303,0.0308,0.7212,0.7057,True,[SANDBOX DATA]
learner_0134,intervention_0134_01,1,2026-01-01T09:00:00,peer_discussion,True,0.475,0.5348,0.0598,0.5309,0.9349,True,[SANDBOX DATA]
learner_0134,intervention_0134_02,2,2026-01-06T09:00:00,video_lesson,True,0.5348,0.5835,0.0487,0.5762,0.8492,True,[SANDBOX DATA]
learner_0134,intervention_0134_03,3,2026-01-09T09:00:00,peer_discussion,True,0.5835,0.6104,0.0269,0.6065,0.8563,True,[SANDBOX DATA]
learner_0134,intervention_0134_04,4,2026-01-14T09:00:00,targeted_practice,True,0.6104,0.6851,0.0748,0.6675,0.7648,True,[SANDBOX DATA]
learner_0134,intervention_0134_05,5,2026-01-17T09:00:00,video_lesson,True,0.6851,0.7076,0.0225,0.7031,0.8008,True,[SANDBOX DATA]
learner_0135,intervention_0135_01,1,2026-01-01T09:00:00,video_lesson,True,0.1782,0.2939,0.1157,0.2819,0.8963,True,[SANDBOX DATA]
learner_0135,intervention_0135_02,2,2026-01-06T09:00:00,peer_discussion,True,0.2939,0.37,0.0762,0.3511,0.751,True,[SANDBOX DATA]
learner_0135,intervention_0135_03,3,2026-01-11T09:00:00,targeted_practice,True,0.37,0.4877,0.1176,0.4777,0.9149,True,[SANDBOX DATA]
learner_0135,intervention_0135_04,4,2026-01-16T09:00:00,worked_example,True,0.4877,0.5651,0.0775,0.5335,0.5911,False,[SANDBOX DATA]
learner_0135,intervention_0135_05,5,2026-01-19T09:00:00,targeted_practice,True,0.5651,0.634,0.0689,0.6255,0.8765,True,[SANDBOX DATA]
learner_0136,intervention_0136_01,1,2026-01-01T09:00:00,peer_discussion,True,0.2017,0.2981,0.0964,0.2724,0.7331,True,[SANDBOX DATA]
learner_0136,intervention_0136_02,2,2026-01-03T09:00:00,peer_discussion,True,0.2981,0.344,0.0458,0.3364,0.8344,True,[SANDBOX DATA]
learner_0136,intervention_0136_03,3,2026-01-06T09:00:00,peer_discussion,True,0.344,0.3977,0.0537,0.3873,0.8064,True,[SANDBOX DATA]
learner_0137,intervention_0137_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.369,0.4506,0.0816,0.4333,0.7878,True,[SANDBOX DATA]
learner_0137,intervention_0137_02,2,2026-01-06T09:00:00,peer_discussion,False,0.4506,0.4975,0.0469,0.4889,0.817,True,[SANDBOX DATA]
learner_0137,intervention_0137_03,3,2026-01-11T09:00:00,targeted_practice,True,0.4975,0.5645,0.067,0.5429,0.6779,False,[SANDBOX DATA]
learner_0137,intervention_0137_04,4,2026-01-16T09:00:00,video_lesson,True,0.5645,0.6224,0.0579,0.6098,0.7824,True,[SANDBOX DATA]
learner_0138,intervention_0138_01,1,2026-01-01T09:00:00,targeted_practice,True,0.5983,0.6765,0.0781,0.6549,0.7242,True,[SANDBOX DATA]
learner_0138,intervention_0138_02,2,2026-01-03T09:00:00,adaptive_quiz,True,0.6765,0.7248,0.0484,0.7195,0.8898,True,[SANDBOX DATA]
learner_0138,intervention_0138_03,3,2026-01-10T09:00:00,adaptive_quiz,False,0.7248,0.7268,0.002,0.7264,0.7567,True,[SANDBOX DATA]
learner_0139,intervention_0139_01,1,2026-01-01T09:00:00,video_lesson,True,0.1381,0.2513,0.1132,0.2362,0.8661,True,[SANDBOX DATA]
learner_0139,intervention_0139_02,2,2026-01-05T09:00:00,peer_discussion,True,0.2513,0.3198,0.0685,0.3184,0.98,True,[SANDBOX DATA]
learner_0139,intervention_0139_03,3,2026-01-10T09:00:00,targeted_practice,True,0.3198,0.4387,0.119,0.4077,0.7391,True,[SANDBOX DATA]
learner_0140,intervention_0140_01,1,2026-01-01T09:00:00,video_lesson,True,0.1862,0.2759,0.0897,0.2594,0.8155,True,[SANDBOX DATA]
learner_0140,intervention_0140_02,2,2026-01-04T09:00:00,worked_example,True,0.2759,0.4073,0.1314,0.3825,0.8113,True,[SANDBOX DATA]
learner_0140,intervention_0140_03,3,2026-01-07T09:00:00,adaptive_quiz,True,0.4073,0.5013,0.094,0.4894,0.874,True,[SANDBOX DATA]
learner_0140,intervention_0140_04,4,2026-01-14T09:00:00,worked_example,True,0.5013,0.5791,0.0778,0.5611,0.7685,True,[SANDBOX DATA]
learner_0140,intervention_0140_05,5,2026-01-18T09:00:00,worked_example,True,0.5791,0.6483,0.0692,0.6304,0.7414,True,[SANDBOX DATA]
learner_0141,intervention_0141_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.7703,0.7967,0.0265,0.7906,0.7693,True,[SANDBOX DATA]
learner_0141,intervention_0141_02,2,2026-01-03T09:00:00,video_lesson,True,0.7967,0.8167,0.02,0.8131,0.8206,True,[SANDBOX DATA]
learner_0141,intervention_0141_03,3,2026-01-05T09:00:00,targeted_practice,True,0.8167,0.8506,0.0339,0.8465,0.8802,True,[SANDBOX DATA]
learner_0142,intervention_0142_01,1,2026-01-01T09:00:00,worked_example,True,0.1035,0.2261,0.1226,0.2221,0.9674,True,[SANDBOX DATA]
learner_0142,intervention_0142_02,2,2026-01-06T09:00:00,peer_discussion,True,0.2261,0.3421,0.116,0.3127,0.7468,True,[SANDBOX DATA]
learner_0142,intervention_0142_03,3,2026-01-10T09:00:00,adaptive_quiz,True,0.3421,0.4106,0.0685,0.401,0.8595,True,[SANDBOX DATA]
learner_0142,intervention_0142_04,4,2026-01-12T09:00:00,video_lesson,False,0.4106,0.424,0.0135,0.4213,0.7936,True,[SANDBOX DATA]
learner_0143,intervention_0143_01,1,2026-01-01T09:00:00,video_lesson,True,0.3062,0.3665,0.0604,0.3529,0.7746,True,[SANDBOX DATA]
learner_0143,intervention_0143_02,2,2026-01-06T09:00:00,worked_example,True,0.3665,0.4725,0.106,0.4521,0.8076,True,[SANDBOX DATA]
learner_0143,intervention_0143_03,3,2026-01-12T09:00:00,video_lesson,True,0.4725,0.5334,0.0608,0.5184,0.7542,True,[SANDBOX DATA]
learner_0143,intervention_0143_04,4,2026-01-18T09:00:00,adaptive_quiz,True,0.5334,0.5956,0.0622,0.5827,0.7928,True,[SANDBOX DATA]
learner_0144,intervention_0144_01,1,2026-01-01T09:00:00,targeted_practice,True,0.2378,0.3291,0.0913,0.3164,0.8608,True,[SANDBOX DATA]
learner_0144,intervention_0144_02,2,2026-01-08T09:00:00,worked_example,False,0.3291,0.3477,0.0186,0.337,0.4288,False,[SANDBOX DATA]
learner_0144,intervention_0144_03,3,2026-01-14T09:00:00,video_lesson,True,0.3477,0.3922,0.0446,0.3846,0.8294,True,[SANDBOX DATA]
learner_0144,intervention_0144_04,4,2026-01-16T09:00:00,adaptive_quiz,True,0.3922,0.4627,0.0705,0.4454,0.7535,True,[SANDBOX DATA]
learner_0145,intervention_0145_01,1,2026-01-01T09:00:00,video_lesson,True,0.3613,0.4359,0.0745,0.4255,0.8609,True,[SANDBOX DATA]
learner_0145,intervention_0145_02,2,2026-01-04T09:00:00,targeted_practice,False,0.4359,0.4409,0.005,0.4386,0.5519,False,[SANDBOX DATA]
learner_0145,intervention_0145_03,3,2026-01-10T09:00:00,targeted_practice,True,0.4409,0.5185,0.0776,0.5004,0.767,True,[SANDBOX DATA]
learner_0145,intervention_0145_04,4,2026-01-17T09:00:00,targeted_practice,True,0.5185,0.5967,0.0783,0.5772,0.751,True,[SANDBOX DATA]
learner_0146,intervention_0146_01,1,2026-01-01T09:00:00,video_lesson,True,0.2033,0.2917,0.0884,0.2838,0.9114,True,[SANDBOX DATA]
learner_0146,intervention_0146_02,2,2026-01-08T09:00:00,worked_example,True,0.2917,0.4016,0.11,0.3776,0.7812,True,[SANDBOX DATA]
learner_0146,intervention_0146_03,3,2026-01-11T09:00:00,peer_discussion,False,0.4016,0.4016,0.0,0.4016,0.6929,False,[SANDBOX DATA]
learner_0146,intervention_0146_04,4,2026-01-17T09:00:00,targeted_practice,True,0.4016,0.5324,0.1308,0.4982,0.7384,True,[SANDBOX DATA]
learner_0147,intervention_0147_01,1,2026-01-01T09:00:00,targeted_practice,True,0.4912,0.5872,0.096,0.5761,0.8841,True,[SANDBOX DATA]
learner_0147,intervention_0147_02,2,2026-01-08T09:00:00,worked_example,True,0.5872,0.6414,0.0542,0.6284,0.7603,True,[SANDBOX DATA]
learner_0147,intervention_0147_03,3,2026-01-15T09:00:00,adaptive_quiz,True,0.6414,0.6979,0.0565,0.6843,0.7596,True,[SANDBOX DATA]
learner_0147,intervention_0147_04,4,2026-01-19T09:00:00,video_lesson,True,0.6979,0.7406,0.0427,0.7315,0.7879,True,[SANDBOX DATA]
learner_0148,intervention_0148_01,1,2026-01-01T09:00:00,worked_example,False,0.6546,0.668,0.0134,0.6659,0.842,True,[SANDBOX DATA]
learner_0148,intervention_0148_02,2,2026-01-06T09:00:00,video_lesson,True,0.668,0.7131,0.0451,0.7008,0.7264,True,[SANDBOX DATA]
learner_0148,intervention_0148_03,3,2026-01-11T09:00:00,video_lesson,True,0.7131,0.7426,0.0295,0.7313,0.6187,False,[SANDBOX DATA]
learner_0148,intervention_0148_04,4,2026-01-16T09:00:00,worked_example,True,0.7426,0.7824,0.0399,0.7756,0.8291,True,[SANDBOX DATA]
learner_0149,intervention_0149_01,1,2026-01-01T09:00:00,video_lesson,True,0.696,0.7296,0.0336,0.7192,0.692,False,[SANDBOX DATA]
learner_0149,intervention_0149_02,2,2026-01-03T09:00:00,adaptive_quiz,True,0.7296,0.779,0.0494,0.77,0.8174,True,[SANDBOX DATA]
learner_0149,intervention_0149_03,3,2026-01-06T09:00:00,targeted_practice,True,0.779,0.8142,0.0351,0.8062,0.7733,True,[SANDBOX DATA]
learner_0149,intervention_0149_04,4,2026-01-12T09:00:00,peer_discussion,True,0.8142,0.8298,0.0157,0.8269,0.81,True,[SANDBOX DATA]
learner_0150,intervention_0150_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.5392,0.5832,0.0441,0.5737,0.7842,True,[SANDBOX DATA]
learner_0150,intervention_0150_02,2,2026-01-04T09:00:00,targeted_practice,True,0.5832,0.6529,0.0696,0.6481,0.9307,True,[SANDBOX DATA]
learner_0150,intervention_0150_03,3,2026-01-10T09:00:00,worked_example,True,0.6529,0.7009,0.048,0.6999,0.98,True,[SANDBOX DATA]
learner_0150,intervention_0150_04,4,2026-01-12T09:00:00,worked_example,True,0.7009,0.7326,0.0317,0.732,0.98,True,[SANDBOX DATA]
learner_0150,intervention_0150_05,5,2026-01-14T09:00:00,worked_example,True,0.7326,0.7794,0.0468,0.7736,0.875,True,[SANDBOX DATA]
learner_0151,intervention_0151_01,1,2026-01-01T09:00:00,peer_discussion,True,0.1852,0.2622,0.0771,0.2529,0.8792,True,[SANDBOX DATA]
learner_0151,intervention_0151_02,2,2026-01-04T09:00:00,targeted_practice,True,0.2622,0.3703,0.1081,0.3519,0.8295,True,[SANDBOX DATA]
learner_0151,intervention_0151_03,3,2026-01-09T09:00:00,video_lesson,True,0.3703,0.4309,0.0605,0.4251,0.9046,True,[SANDBOX DATA]
learner_0151,intervention_0151_04,4,2026-01-15T09:00:00,adaptive_quiz,False,0.4309,0.4329,0.002,0.4317,0.4046,False,[SANDBOX DATA]
learner_0152,intervention_0152_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.7478,0.777,0.0292,0.7735,0.8789,True,[SANDBOX DATA]
learner_0152,intervention_0152_02,2,2026-01-04T09:00:00,targeted_practice,False,0.777,0.7911,0.0141,0.786,0.638,False,[SANDBOX DATA]
learner_0152,intervention_0152_03,3,2026-01-06T09:00:00,peer_discussion,True,0.7911,0.8135,0.0224,0.8114,0.9073,True,[SANDBOX DATA]
learner_0152,intervention_0152_04,4,2026-01-08T09:00:00,adaptive_quiz,True,0.8135,0.8373,0.0238,0.8314,0.7532,True,[SANDBOX DATA]
learner_0153,intervention_0153_01,1,2026-01-01T09:00:00,peer_discussion,True,0.7405,0.7645,0.024,0.7611,0.8588,True,[SANDBOX DATA]
learner_0153,intervention_0153_02,2,2026-01-08T09:00:00,video_lesson,True,0.7645,0.7978,0.0333,0.7945,0.8997,True,[SANDBOX DATA]
learner_0153,intervention_0153_03,3,2026-01-14T09:00:00,targeted_practice,True,0.7978,0.8297,0.0319,0.8228,0.7839,True,[SANDBOX DATA]
learner_0153,intervention_0153_04,4,2026-01-20T09:00:00,adaptive_quiz,True,0.8297,0.8497,0.02,0.845,0.7663,True,[SANDBOX DATA]
learner_0154,intervention_0154_01,1,2026-01-01T09:00:00,targeted_practice,True,0.3049,0.4162,0.1113,0.3985,0.8405,True,[SANDBOX DATA]
learner_0154,intervention_0154_02,2,2026-01-06T09:00:00,targeted_practice,False,0.4162,0.4162,0.0,0.4162,0.7531,True,[SANDBOX DATA]
learner_0154,intervention_0154_03,3,2026-01-10T09:00:00,peer_discussion,True,0.4162,0.4836,0.0674,0.4783,0.9214,True,[SANDBOX DATA]
learner_0154,intervention_0154_04,4,2026-01-13T09:00:00,targeted_practice,True,0.4836,0.5377,0.0541,0.5225,0.7193,True,[SANDBOX DATA]
learner_0154,intervention_0154_05,5,2026-01-19T09:00:00,targeted_practice,True,0.5377,0.5953,0.0576,0.586,0.8384,True,[SANDBOX DATA]
learner_0155,intervention_0155_01,1,2026-01-01T09:00:00,targeted_practice,True,0.5223,0.6136,0.0912,0.6062,0.9191,True,[SANDBOX DATA]
learner_0155,intervention_0155_02,2,2026-01-03T09:00:00,peer_discussion,True,0.6136,0.6461,0.0326,0.645,0.9661,True,[SANDBOX DATA]
learner_0155,intervention_0155_03,3,2026-01-09T09:00:00,peer_discussion,False,0.6461,0.6463,0.0002,0.6463,0.8916,True,[SANDBOX DATA]
learner_0155,intervention_0155_04,4,2026-01-14T09:00:00,adaptive_quiz,True,0.6463,0.6875,0.0412,0.6826,0.8825,True,[SANDBOX DATA]
learner_0155,intervention_0155_05,5,2026-01-20T09:00:00,video_lesson,True,0.6875,0.7222,0.0347,0.718,0.8807,True,[SANDBOX DATA]
learner_0156,intervention_0156_01,1,2026-01-01T09:00:00,video_lesson,True,0.1632,0.2696,0.1064,0.2529,0.843,True,[SANDBOX DATA]
learner_0156,intervention_0156_02,2,2026-01-06T09:00:00,video_lesson,True,0.2696,0.3475,0.0779,0.3283,0.7541,True,[SANDBOX DATA]
learner_0156,intervention_0156_03,3,2026-01-10T09:00:00,peer_discussion,True,0.3475,0.4151,0.0677,0.4067,0.875,True,[SANDBOX DATA]
learner_0156,intervention_0156_04,4,2026-01-15T09:00:00,targeted_practice,True,0.4151,0.5191,0.104,0.5001,0.8166,True,[SANDBOX DATA]
learner_0156,intervention_0156_05,5,2026-01-18T09:00:00,adaptive_quiz,False,0.5191,0.5347,0.0155,0.5305,0.7302,True,[SANDBOX DATA]
learner_0157,intervention_0157_01,1,2026-01-01T09:00:00,worked_example,True,0.5055,0.5895,0.084,0.578,0.863,True,[SANDBOX DATA]
learner_0157,intervention_0157_02,2,2026-01-08T09:00:00,worked_example,True,0.5895,0.6818,0.0923,0.6635,0.8018,True,[SANDBOX DATA]
learner_0157,intervention_0157_03,3,2026-01-14T09:00:00,video_lesson,True,0.6818,0.7194,0.0376,0.7152,0.8868,True,[SANDBOX DATA]
learner_0157,intervention_0157_04,4,2026-01-16T09:00:00,peer_discussion,True,0.7194,0.7488,0.0294,0.7442,0.8416,True,[SANDBOX DATA]
learner_0157,intervention_0157_05,5,2026-01-23T09:00:00,peer_discussion,True,0.7488,0.7733,0.0244,0.7677,0.7713,True,[SANDBOX DATA]
learner_0158,intervention_0158_01,1,2026-01-01T09:00:00,worked_example,True,0.901,0.9163,0.0154,0.9143,0.8644,True,[SANDBOX DATA]
learner_0158,intervention_0158_02,2,2026-01-04T09:00:00,video_lesson,True,0.9163,0.9262,0.0098,0.9237,0.7499,True,[SANDBOX DATA]
learner_0158,intervention_0158_03,3,2026-01-10T09:00:00,adaptive_quiz,True,0.9262,0.9335,0.0073,0.9328,0.9051,True,[SANDBOX DATA]
learner_0159,intervention_0159_01,1,2026-01-01T09:00:00,video_lesson,True,0.4608,0.5222,0.0614,0.5143,0.8702,True,[SANDBOX DATA]
learner_0159,intervention_0159_02,2,2026-01-07T09:00:00,targeted_practice,True,0.5222,0.5758,0.0535,0.5631,0.763,True,[SANDBOX DATA]
learner_0159,intervention_0159_03,3,2026-01-10T09:00:00,worked_example,True,0.5758,0.6189,0.0431,0.6078,0.7415,True,[SANDBOX DATA]
learner_0160,intervention_0160_01,1,2026-01-01T09:00:00,targeted_practice,True,0.5983,0.6474,0.0491,0.6381,0.8107,True,[SANDBOX DATA]
learner_0160,intervention_0160_02,2,2026-01-08T09:00:00,adaptive_quiz,True,0.6474,0.6913,0.0439,0.687,0.902,True,[SANDBOX DATA]
learner_0160,intervention_0160_03,3,2026-01-13T09:00:00,peer_discussion,False,0.6913,0.7188,0.0275,0.7082,0.6133,False,[SANDBOX DATA]
learner_0161,intervention_0161_01,1,2026-01-01T09:00:00,video_lesson,True,0.4162,0.4734,0.0572,0.4633,0.8233,True,[SANDBOX DATA]
learner_0161,intervention_0161_02,2,2026-01-03T09:00:00,peer_discussion,True,0.4734,0.5153,0.0419,0.5111,0.9014,True,[SANDBOX DATA]
learner_0161,intervention_0161_03,3,2026-01-07T09:00:00,video_lesson,True,0.5153,0.5815,0.0662,0.5801,0.98,True,[SANDBOX DATA]
learner_0162,intervention_0162_01,1,2026-01-01T09:00:00,worked_example,True,0.856,0.8737,0.0178,0.8692,0.7468,True,[SANDBOX DATA]
learner_0162,intervention_0162_02,2,2026-01-05T09:00:00,video_lesson,False,0.8737,0.8737,0.0,0.8737,0.7239,True,[SANDBOX DATA]
learner_0162,intervention_0162_03,3,2026-01-12T09:00:00,targeted_practice,True,0.8737,0.9,0.0263,0.8931,0.734,True,[SANDBOX DATA]
learner_0163,intervention_0163_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.2074,0.2867,0.0793,0.2795,0.9091,True,[SANDBOX DATA]
learner_0163,intervention_0163_02,2,2026-01-03T09:00:00,targeted_practice,True,0.2867,0.4067,0.12,0.3898,0.8588,True,[SANDBOX DATA]
learner_0163,intervention_0163_03,3,2026-01-09T09:00:00,peer_discussion,False,0.4067,0.4067,0.0,0.4067,0.7547,True,[SANDBOX DATA]
learner_0164,intervention_0164_01,1,2026-01-01T09:00:00,worked_example,True,0.802,0.8316,0.0296,0.8248,0.7682,True,[SANDBOX DATA]
learner_0164,intervention_0164_02,2,2026-01-05T09:00:00,video_lesson,True,0.8316,0.8489,0.0173,0.8459,0.8286,True,[SANDBOX DATA]
learner_0164,intervention_0164_03,3,2026-01-11T09:00:00,video_lesson,True,0.8489,0.8709,0.022,0.8661,0.7808,True,[SANDBOX DATA]
learner_0164,intervention_0164_04,4,2026-01-15T09:00:00,targeted_practice,True,0.8709,0.8914,0.0205,0.8872,0.795,True,[SANDBOX DATA]
learner_0164,intervention_0164_05,5,2026-01-21T09:00:00,peer_discussion,True,0.8914,0.9015,0.0102,0.8996,0.8058,True,[SANDBOX DATA]
learner_0165,intervention_0165_01,1,2026-01-01T09:00:00,targeted_practice,True,0.0581,0.1968,0.1387,0.1912,0.9595,True,[SANDBOX DATA]
learner_0165,intervention_0165_02,2,2026-01-06T09:00:00,peer_discussion,True,0.1968,0.298,0.1013,0.2738,0.7608,True,[SANDBOX DATA]
learner_0165,intervention_0165_03,3,2026-01-09T09:00:00,worked_example,True,0.298,0.4174,0.1194,0.3921,0.7875,True,[SANDBOX DATA]
learner_0165,intervention_0165_04,4,2026-01-14T09:00:00,peer_discussion,True,0.4174,0.4789,0.0615,0.4654,0.7804,True,[SANDBOX DATA]
learner_0165,intervention_0165_05,5,2026-01-16T09:00:00,adaptive_quiz,True,0.4789,0.5551,0.0761,0.544,0.8554,True,[SANDBOX DATA]
learner_0166,intervention_0166_01,1,2026-01-01T09:00:00,worked_example,False,0.2655,0.2901,0.0246,0.2876,0.9,True,[SANDBOX DATA]
learner_0166,intervention_0166_02,2,2026-01-05T09:00:00,adaptive_quiz,True,0.2901,0.3954,0.1053,0.3679,0.7393,True,[SANDBOX DATA]
learner_0166,intervention_0166_03,3,2026-01-12T09:00:00,worked_example,False,0.3954,0.4151,0.0197,0.4078,0.6291,False,[SANDBOX DATA]
learner_0166,intervention_0166_04,4,2026-01-19T09:00:00,targeted_practice,True,0.4151,0.5248,0.1097,0.5037,0.8071,True,[SANDBOX DATA]
learner_0167,intervention_0167_01,1,2026-01-01T09:00:00,peer_discussion,True,0.8276,0.8475,0.0199,0.8454,0.8928,True,[SANDBOX DATA]
learner_0167,intervention_0167_02,2,2026-01-05T09:00:00,worked_example,False,0.8475,0.8585,0.011,0.8538,0.5691,False,[SANDBOX DATA]
learner_0167,intervention_0167_03,3,2026-01-09T09:00:00,worked_example,True,0.8585,0.8782,0.0197,0.8717,0.6692,False,[SANDBOX DATA]
learner_0168,intervention_0168_01,1,2026-01-01T09:00:00,peer_discussion,True,0.4599,0.4963,0.0364,0.4888,0.7921,True,[SANDBOX DATA]
learner_0168,intervention_0168_02,2,2026-01-07T09:00:00,targeted_practice,False,0.4963,0.5181,0.0217,0.5066,0.4738,False,[SANDBOX DATA]
learner_0168,intervention_0168_03,3,2026-01-10T09:00:00,peer_discussion,True,0.5181,0.568,0.0499,0.5611,0.8631,True,[SANDBOX DATA]
learner_0168,intervention_0168_04,4,2026-01-16T09:00:00,targeted_practice,False,0.568,0.5843,0.0163,0.5802,0.7491,True,[SANDBOX DATA]
learner_0168,intervention_0168_05,5,2026-01-22T09:00:00,worked_example,True,0.5843,0.611,0.0267,0.6049,0.7703,True,[SANDBOX DATA]
learner_0169,intervention_0169_01,1,2026-01-01T09:00:00,worked_example,True,0.235,0.3222,0.0872,0.3099,0.8589,True,[SANDBOX DATA]
learner_0169,intervention_0169_02,2,2026-01-08T09:00:00,video_lesson,True,0.3222,0.3926,0.0703,0.3816,0.8442,True,[SANDBOX DATA]
learner_0169,intervention_0169_03,3,2026-01-14T09:00:00,peer_discussion,True,0.3926,0.4346,0.0421,0.4221,0.7018,True,[SANDBOX DATA]
learner_0170,intervention_0170_01,1,2026-01-01T09:00:00,worked_example,False,0.3267,0.3325,0.0058,0.3307,0.6771,False,[SANDBOX DATA]
learner_0170,intervention_0170_02,2,2026-01-03T09:00:00,peer_discussion,True,0.3325,0.3904,0.0578,0.3796,0.8141,True,[SANDBOX DATA]
learner_0170,intervention_0170_03,3,2026-01-07T09:00:00,video_lesson,True,0.3904,0.4507,0.0603,0.4324,0.6961,False,[SANDBOX DATA]
learner_0170,intervention_0170_04,4,2026-01-11T09:00:00,video_lesson,True,0.4507,0.4903,0.0396,0.4806,0.7563,True,[SANDBOX DATA]
learner_0170,intervention_0170_05,5,2026-01-16T09:00:00,worked_example,True,0.4903,0.5702,0.0799,0.55,0.7477,True,[SANDBOX DATA]
learner_0171,intervention_0171_01,1,2026-01-01T09:00:00,worked_example,True,0.0829,0.2383,0.1554,0.1915,0.6987,False,[SANDBOX DATA]
learner_0171,intervention_0171_02,2,2026-01-08T09:00:00,worked_example,True,0.2383,0.3806,0.1423,0.3606,0.8595,True,[SANDBOX DATA]
learner_0171,intervention_0171_03,3,2026-01-13T09:00:00,worked_example,True,0.3806,0.4666,0.086,0.436,0.6444,False,[SANDBOX DATA]
learner_0171,intervention_0171_04,4,2026-01-18T09:00:00,peer_discussion,True,0.4666,0.5161,0.0495,0.5028,0.7315,True,[SANDBOX DATA]
learner_0171,intervention_0171_05,5,2026-01-24T09:00:00,peer_discussion,True,0.5161,0.5737,0.0575,0.5639,0.8309,True,[SANDBOX DATA]
learner_0172,intervention_0172_01,1,2026-01-01T09:00:00,worked_example,True,0.2808,0.389,0.1082,0.3728,0.8505,True,[SANDBOX DATA]
learner_0172,intervention_0172_02,2,2026-01-05T09:00:00,video_lesson,False,0.389,0.4109,0.0219,0.399,0.4574,False,[SANDBOX DATA]
learner_0172,intervention_0172_03,3,2026-01-08T09:00:00,adaptive_quiz,False,0.4109,0.4225,0.0116,0.4167,0.4965,False,[SANDBOX DATA]
learner_0172,intervention_0172_04,4,2026-01-15T09:00:00,targeted_practice,True,0.4225,0.5168,0.0942,0.4977,0.7973,True,[SANDBOX DATA]
learner_0172,intervention_0172_05,5,2026-01-20T09:00:00,adaptive_quiz,True,0.5168,0.5802,0.0634,0.5691,0.8251,True,[SANDBOX DATA]
learner_0173,intervention_0173_01,1,2026-01-01T09:00:00,worked_example,True,0.6524,0.7007,0.0483,0.6859,0.6935,False,[SANDBOX DATA]
learner_0173,intervention_0173_02,2,2026-01-03T09:00:00,targeted_practice,True,0.7007,0.7555,0.0548,0.7521,0.9369,True,[SANDBOX DATA]
learner_0173,intervention_0173_03,3,2026-01-09T09:00:00,worked_example,True,0.7555,0.7833,0.0278,0.7778,0.8018,True,[SANDBOX DATA]
learner_0173,intervention_0173_04,4,2026-01-15T09:00:00,worked_example,False,0.7833,0.7833,0.0,0.7833,0.4922,False,[SANDBOX DATA]
learner_0173,intervention_0173_05,5,2026-01-20T09:00:00,worked_example,True,0.7833,0.8262,0.0429,0.8231,0.929,True,[SANDBOX DATA]
learner_0174,intervention_0174_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.842,0.8648,0.0228,0.8583,0.7153,True,[SANDBOX DATA]
learner_0174,intervention_0174_02,2,2026-01-06T09:00:00,adaptive_quiz,True,0.8648,0.8816,0.0168,0.8801,0.911,True,[SANDBOX DATA]
learner_0174,intervention_0174_03,3,2026-01-11T09:00:00,worked_example,False,0.8816,0.9049,0.0233,0.8995,0.767,True,[SANDBOX DATA]
learner_0175,intervention_0175_01,1,2026-01-01T09:00:00,adaptive_quiz,True,0.4514,0.5194,0.0679,0.5006,0.723,True,[SANDBOX DATA]
learner_0175,intervention_0175_02,2,2026-01-08T09:00:00,worked_example,True,0.5194,0.5899,0.0705,0.5853,0.9353,True,[SANDBOX DATA]
learner_0175,intervention_0175_03,3,2026-01-12T09:00:00,video_lesson,True,0.5899,0.6448,0.0548,0.6339,0.8015,True,[SANDBOX DATA]
learner_0176,intervention_0176_01,1,2026-01-01T09:00:00,peer_discussion,True,0.2877,0.3824,0.0947,0.364,0.8055,True,[SANDBOX DATA]
learner_0176,intervention_0176_02,2,2026-01-05T09:00:00,video_lesson,True,0.3824,0.4363,0.0538,0.4288,0.8609,True,[SANDBOX DATA]
learner_0176,intervention_0176_03,3,2026-01-09T09:00:00,targeted_practice,True,0.4363,0.5459,0.1096,0.5293,0.8485,True,[SANDBOX DATA]
learner_0176,intervention_0176_04,4,2026-01-12T09:00:00,worked_example,True,0.5459,0.6087,0.0628,0.5974,0.821,True,[SANDBOX DATA]
learner_0177,intervention_0177_01,1,2026-01-01T09:00:00,video_lesson,True,0.3219,0.4199,0.098,0.4052,0.8508,True,[SANDBOX DATA]
learner_0177,intervention_0177_02,2,2026-01-05T09:00:00,video_lesson,True,0.4199,0.4822,0.0624,0.4788,0.9449,True,[SANDBOX DATA]
learner_0177,intervention_0177_03,3,2026-01-10T09:00:00,peer_discussion,True,0.4822,0.5377,0.0554,0.5298,0.8577,True,[SANDBOX DATA]
learner_0177,intervention_0177_04,4,2026-01-13T09:00:00,adaptive_quiz,True,0.5377,0.5937,0.0561,0.5875,0.889,True,[SANDBOX DATA]
learner_0177,intervention_0177_05,5,2026-01-15T09:00:00,adaptive_quiz,True,0.5937,0.6503,0.0565,0.6394,0.8077,True,[SANDBOX DATA]
learner_0178,intervention_0178_01,1,2026-01-01T09:00:00,peer_discussion,True,0.1964,0.2859,0.0895,0.2645,0.7606,True,[SANDBOX DATA]
