learner_id,interaction_id,item_id,competency_id,timestamp,difficulty,correct,response_time_sec,hint_used,attempt_number,mastery_before,mastery_after,learning_state,data_source
learner_0185,learner_0185_interaction_074,item_0048,Population and housing census methodology,2026-01-06T23:52:00,medium,0,50.98,0,74,0.9928,0.947,mastered,[SANDBOX DATA]
learner_0185,learner_0185_interaction_075,item_0012,Population and housing census methodology,2026-01-07T00:05:00,medium,1,49.92,0,75,0.947,0.9849,mastered,[SANDBOX DATA]
learner_0185,learner_0185_interaction_076,item_0022,Population and housing census methodology,2026-01-07T00:11:00,medium,1,59.53,1,76,0.9849,0.9845,mastered,[SANDBOX DATA]
learner_0185,learner_0185_interaction_077,item_0055,Population and housing census methodology,2026-01-07T00:26:00,medium,1,23.05,1,77,0.9845,0.992,mastered,[SANDBOX DATA]
learner_0185,learner_0185_interaction_078,item_0131,Population and housing census methodology,2026-01-07T00:38:00,easy,1,32.98,0,78,0.992,0.9953,mastered,[SANDBOX DATA]
learner_0185,learner_0185_interaction_079,item_0166,Population and housing census methodology,2026-01-07T00:50:00,hard,1,42.39,0,79,0.9953,0.9992,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_001,item_0132,Population and housing census methodology,2026-01-29T09:00:00,easy,1,51.97,1,1,0.1778,0.555,improving,[SANDBOX DATA]
learner_0186,learner_0186_interaction_002,item_0122,Population and housing census methodology,2026-01-29T09:08:00,hard,1,24.23,1,2,0.555,0.8835,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_003,item_0063,Population and housing census methodology,2026-01-29T09:22:00,hard,1,47.3,0,3,0.8835,0.9655,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_004,item_0059,Population and housing census methodology,2026-01-29T09:38:00,easy,1,39.23,0,4,0.9655,0.997,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_005,item_0149,Population and housing census methodology,2026-01-29T09:56:00,easy,1,21.37,0,5,0.997,0.9878,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_006,item_0024,Population and housing census methodology,2026-01-29T10:04:00,medium,0,51.48,1,6,0.9878,0.9296,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_007,item_0149,Population and housing census methodology,2026-01-29T10:12:00,easy,1,23.23,0,7,0.9296,0.9714,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_008,item_0092,Population and housing census methodology,2026-01-29T10:17:00,easy,1,33.2,0,8,0.9714,0.9933,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_009,item_0114,Population and housing census methodology,2026-01-29T10:23:00,hard,1,60.08,0,9,0.9933,0.9867,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_010,item_0065,Population and housing census methodology,2026-01-29T10:32:00,hard,1,30.4,0,10,0.9867,0.983,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_011,item_0136,Population and housing census methodology,2026-01-29T10:50:00,hard,0,37.98,0,11,0.983,0.8932,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_012,item_0158,Population and housing census methodology,2026-01-29T10:55:00,hard,1,45.49,0,12,0.8932,0.9673,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_013,item_0047,Population and housing census methodology,2026-01-29T11:05:00,medium,1,70.33,0,13,0.9673,0.9847,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_014,item_0072,Population and housing census methodology,2026-01-29T11:23:00,hard,0,51.7,0,14,0.9847,0.8999,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_015,item_0148,Population and housing census methodology,2026-01-29T11:39:00,easy,1,34.27,1,15,0.8999,0.9685,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_016,item_0099,Population and housing census methodology,2026-01-29T11:58:00,easy,0,16.96,0,16,0.9685,0.8234,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_017,item_0008,Population and housing census methodology,2026-01-29T12:04:00,medium,1,104.03,0,17,0.8234,0.9565,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_018,item_0041,Population and housing census methodology,2026-01-29T12:13:00,medium,0,55.89,0,18,0.9565,0.7827,needs_practice,[SANDBOX DATA]
learner_0186,learner_0186_interaction_019,item_0178,Population and housing census methodology,2026-01-29T12:32:00,easy,1,33.09,1,19,0.7827,0.9402,needs_practice,[SANDBOX DATA]
learner_0186,learner_0186_interaction_020,item_0137,Population and housing census methodology,2026-01-29T12:41:00,hard,1,47.48,0,20,0.9402,0.9978,needs_practice,[SANDBOX DATA]
learner_0186,learner_0186_interaction_021,item_0183,Population and housing census methodology,2026-01-29T13:01:00,medium,1,42.73,0,21,0.9978,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_022,item_0102,Population and housing census methodology,2026-01-29T13:19:00,medium,1,14.48,1,22,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_023,item_0096,Population and housing census methodology,2026-01-29T13:36:00,medium,1,64.04,0,23,1.0,0.9884,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_024,item_0160,Population and housing census methodology,2026-01-29T13:42:00,easy,1,29.39,0,24,0.9884,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_025,item_0139,Population and housing census methodology,2026-01-29T14:02:00,easy,1,59.55,1,25,1.0,0.9969,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_026,item_0187,Population and housing census methodology,2026-01-29T14:21:00,easy,1,18.72,1,26,0.9969,0.9847,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_027,item_0132,Population and housing census methodology,2026-01-29T14:40:00,easy,1,35.91,0,27,0.9847,0.9918,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_028,item_0184,Population and housing census methodology,2026-01-29T14:59:00,hard,0,27.3,0,28,0.9918,0.9366,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_029,item_0032,Population and housing census methodology,2026-01-29T15:13:00,easy,1,22.97,0,29,0.9366,0.9798,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_030,item_0167,Population and housing census methodology,2026-01-29T15:22:00,hard,1,47.88,0,30,0.9798,0.9879,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_031,item_0123,Population and housing census methodology,2026-01-29T15:30:00,hard,1,58.58,1,31,0.9879,0.9993,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_032,item_0038,Population and housing census methodology,2026-01-29T15:46:00,medium,0,28.89,0,32,0.9993,0.9891,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_033,item_0100,Population and housing census methodology,2026-01-29T15:58:00,easy,1,24.66,0,33,0.9891,0.9938,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_034,item_0143,Population and housing census methodology,2026-01-29T16:17:00,medium,1,24.48,0,34,0.9938,0.9968,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_035,item_0041,Population and housing census methodology,2026-01-29T16:22:00,medium,1,41.31,1,35,0.9968,0.9974,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_036,item_0154,Population and housing census methodology,2026-01-29T16:35:00,medium,1,30.14,0,36,0.9974,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_037,item_0011,Population and housing census methodology,2026-01-29T16:42:00,medium,1,36.67,1,37,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_038,item_0125,Population and housing census methodology,2026-01-29T17:01:00,medium,1,60.09,1,38,1.0,0.9891,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_039,item_0078,Population and housing census methodology,2026-01-29T17:08:00,easy,1,32.3,0,39,0.9891,0.9872,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_040,item_0192,Population and housing census methodology,2026-01-29T17:15:00,hard,1,48.06,0,40,0.9872,0.9905,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_041,item_0034,Population and housing census methodology,2026-01-29T17:28:00,easy,1,11.34,0,41,0.9905,0.9922,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_042,item_0168,Population and housing census methodology,2026-01-29T17:44:00,hard,0,44.47,0,42,0.9922,0.9432,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_043,item_0063,Population and housing census methodology,2026-01-29T18:03:00,hard,1,58.28,1,43,0.9432,0.9815,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_044,item_0100,Population and housing census methodology,2026-01-29T18:08:00,easy,1,103.28,1,44,0.9815,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_045,item_0044,Population and housing census methodology,2026-01-29T18:21:00,easy,1,31.96,0,45,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_046,item_0146,Population and housing census methodology,2026-01-29T18:38:00,hard,1,28.51,1,46,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_047,item_0083,Population and housing census methodology,2026-01-29T18:44:00,easy,1,34.94,1,47,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_048,item_0117,Population and housing census methodology,2026-01-29T18:53:00,easy,0,21.91,0,48,1.0,0.9857,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_049,item_0100,Population and housing census methodology,2026-01-29T19:10:00,easy,1,37.48,0,49,0.9857,0.9975,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_050,item_0102,Population and housing census methodology,2026-01-29T19:26:00,medium,1,41.92,1,50,0.9975,0.997,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_051,item_0094,Population and housing census methodology,2026-01-29T19:42:00,medium,1,44.06,0,51,0.997,0.9893,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_052,item_0185,Population and housing census methodology,2026-01-29T20:01:00,hard,0,43.76,1,52,0.9893,0.9449,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_053,item_0167,Population and housing census methodology,2026-01-29T20:10:00,hard,1,66.61,0,53,0.9449,0.9978,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_054,item_0161,Population and housing census methodology,2026-01-29T20:27:00,easy,1,27.42,0,54,0.9978,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_055,item_0154,Population and housing census methodology,2026-01-29T20:46:00,medium,1,39.2,0,55,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_056,item_0089,Population and housing census methodology,2026-01-29T21:01:00,hard,1,46.73,0,56,1.0,0.9903,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_057,item_0168,Population and housing census methodology,2026-01-29T21:06:00,hard,0,80.2,1,57,0.9903,0.9457,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_058,item_0035,Population and housing census methodology,2026-01-29T21:23:00,easy,1,17.66,0,58,0.9457,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_059,item_0119,Population and housing census methodology,2026-01-29T21:29:00,easy,1,6.42,0,59,1.0,0.9896,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_060,item_0137,Population and housing census methodology,2026-01-29T21:42:00,hard,1,28.54,0,60,0.9896,0.994,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_061,item_0128,Population and housing census methodology,2026-01-29T21:50:00,hard,1,22.45,0,61,0.994,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_062,item_0011,Population and housing census methodology,2026-01-29T22:00:00,medium,0,50.16,1,62,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_063,item_0013,Population and housing census methodology,2026-01-29T22:09:00,easy,1,21.62,0,63,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_064,item_0054,Population and housing census methodology,2026-01-29T22:22:00,medium,1,37.29,0,64,1.0,0.9952,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_065,item_0089,Population and housing census methodology,2026-01-29T22:39:00,hard,1,15.06,1,65,0.9952,0.9857,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_066,item_0003,Population and housing census methodology,2026-01-29T22:54:00,medium,1,29.22,0,66,0.9857,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_067,item_0111,Population and housing census methodology,2026-01-29T23:09:00,medium,1,76.41,0,67,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_068,item_0188,Population and housing census methodology,2026-01-29T23:14:00,easy,0,29.64,0,68,1.0,0.9956,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_069,item_0053,Population and housing census methodology,2026-01-29T23:19:00,medium,0,47.18,1,69,0.9956,0.9799,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_070,item_0119,Population and housing census methodology,2026-01-29T23:24:00,easy,1,18.16,0,70,0.9799,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_071,item_0053,Population and housing census methodology,2026-01-29T23:37:00,medium,1,33.93,0,71,1.0,0.9989,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_072,item_0023,Population and housing census methodology,2026-01-29T23:50:00,medium,1,36.81,0,72,0.9989,0.996,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_073,item_0046,Population and housing census methodology,2026-01-30T00:03:00,easy,1,35.52,0,73,0.996,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_074,item_0087,Population and housing census methodology,2026-01-30T00:22:00,medium,1,48.32,0,74,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_075,item_0109,Population and housing census methodology,2026-01-30T00:42:00,easy,1,21.05,0,75,1.0,0.9904,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_076,item_0068,Population and housing census methodology,2026-01-30T00:55:00,medium,0,37.75,1,76,0.9904,0.9491,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_077,item_0065,Population and housing census methodology,2026-01-30T01:11:00,hard,1,62.23,0,77,0.9491,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_078,item_0061,Population and housing census methodology,2026-01-30T01:31:00,easy,1,63.99,0,78,1.0,0.9881,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_079,item_0067,Population and housing census methodology,2026-01-30T01:45:00,medium,1,35.04,0,79,0.9881,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_080,item_0051,Population and housing census methodology,2026-01-30T01:56:00,easy,1,46.84,0,80,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_081,item_0073,Population and housing census methodology,2026-01-30T02:11:00,hard,0,54.27,0,81,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_082,item_0051,Population and housing census methodology,2026-01-30T02:30:00,easy,1,18.46,0,82,1.0,0.9983,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_083,item_0149,Population and housing census methodology,2026-01-30T02:48:00,easy,1,25.39,0,83,0.9983,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_084,item_0153,Population and housing census methodology,2026-01-30T02:53:00,medium,1,33.78,0,84,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_085,item_0121,Population and housing census methodology,2026-01-30T03:10:00,medium,0,31.21,0,85,1.0,1.0,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_086,item_0029,Population and housing census methodology,2026-01-30T03:15:00,medium,1,20.53,1,86,1.0,0.9913,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_087,item_0101,Population and housing census methodology,2026-01-30T03:31:00,easy,1,30.48,0,87,0.9913,0.9944,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_088,item_0035,Population and housing census methodology,2026-01-30T03:45:00,easy,1,30.95,0,88,0.9944,0.997,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_089,item_0194,Population and housing census methodology,2026-01-30T03:56:00,hard,0,34.93,0,89,0.997,0.9894,mastered,[SANDBOX DATA]
learner_0186,learner_0186_interaction_090,item_0018,Population and housing census methodology,2026-01-30T04:10:00,medium,0,67.18,1,90,0.9894,0.9296,needs_practice,[SANDBOX DATA]
learner_0186,learner_0186_interaction_091,item_0092,Population and housing census methodology,2026-01-30T04:26:00,easy,0,21.59,0,91,0.9296,0.6909,needs_practice,[SANDBOX DATA]
learner_0186,learner_0186_interaction_092,item_0015,Population and housing census methodology,2026-01-30T04:36:00,easy,1,29.53,0,92,0.6909,0.9299,needs_practice,[SANDBOX DATA]
learner_0186,learner_0186_interaction_093,item_0082,Population and housing census methodology,2026-01-30T04:48:00,easy,1,10.85,0,93,0.9299,0.9961,needs_practice,[SANDBOX DATA]
learner_0187,learner_0187_interaction_001,item_0057,Population and housing census methodology,2026-01-14T09:00:00,hard,0,39.21,1,1,0.1918,0.1713,struggling,[SANDBOX DATA]
learner_0187,learner_0187_interaction_002,item_0051,Population and housing census methodology,2026-01-14T09:11:00,easy,0,34.98,0,2,0.1713,0.1818,struggling,[SANDBOX DATA]
learner_0187,learner_0187_interaction_003,item_0013,Population and housing census methodology,2026-01-14T09:21:00,easy,0,42.77,0,3,0.1818,0.1777,struggling,[SANDBOX DATA]
learner_0187,learner_0187_interaction_004,item_0177,Population and housing census methodology,2026-01-14T09:29:00,hard,1,82.7,1,4,0.1777,0.5767,needs_practice,[SANDBOX DATA]
learner_0187,learner_0187_interaction_005,item_0023,Population and housing census methodology,2026-01-14T09:36:00,medium,1,31.77,0,5,0.5767,0.882,needs_practice,[SANDBOX DATA]
learner_0187,learner_0187_interaction_006,item_0125,Population and housing census methodology,2026-01-14T09:51:00,medium,1,57.97,0,6,0.882,0.9684,needs_practice,[SANDBOX DATA]
learner_0187,learner_0187_interaction_007,item_0048,Population and housing census methodology,2026-01-14T10:04:00,medium,1,21.52,1,7,0.9684,0.9857,needs_practice,[SANDBOX DATA]
learner_0187,learner_0187_interaction_008,item_0183,Population and housing census methodology,2026-01-14T10:10:00,medium,1,23.67,0,8,0.9857,0.9983,needs_practice,[SANDBOX DATA]
learner_0187,learner_0187_interaction_009,item_0190,Population and housing census methodology,2026-01-14T10:24:00,medium,1,53.96,0,9,0.9983,1.0,improving,[SANDBOX DATA]
learner_0187,learner_0187_interaction_010,item_0067,Population and housing census methodology,2026-01-14T10:44:00,medium,1,50.65,0,10,1.0,0.9873,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_011,item_0053,Population and housing census methodology,2026-01-14T10:53:00,medium,1,35.61,0,11,0.9873,0.9957,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_012,item_0094,Population and housing census methodology,2026-01-14T10:59:00,medium,1,24.97,1,12,0.9957,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_013,item_0105,Population and housing census methodology,2026-01-14T11:14:00,hard,1,38.27,0,13,1.0,0.9867,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_014,item_0012,Population and housing census methodology,2026-01-14T11:28:00,medium,0,40.38,1,14,0.9867,0.9025,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_015,item_0020,Population and housing census methodology,2026-01-14T11:47:00,easy,1,10.83,0,15,0.9025,0.9687,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_016,item_0036,Population and housing census methodology,2026-01-14T11:57:00,medium,1,19.69,0,16,0.9687,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_017,item_0102,Population and housing census methodology,2026-01-14T12:09:00,medium,1,16.91,0,17,1.0,0.9965,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_018,item_0122,Population and housing census methodology,2026-01-14T12:24:00,hard,1,34.23,0,18,0.9965,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_019,item_0109,Population and housing census methodology,2026-01-14T12:35:00,easy,1,30.51,0,19,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_020,item_0062,Population and housing census methodology,2026-01-14T12:48:00,medium,1,51.74,0,20,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_021,item_0200,Population and housing census methodology,2026-01-14T13:06:00,hard,0,41.3,1,21,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_022,item_0069,Population and housing census methodology,2026-01-14T13:14:00,easy,1,22.05,0,22,1.0,0.9931,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_023,item_0175,Population and housing census methodology,2026-01-14T13:27:00,easy,1,14.84,0,23,0.9931,0.9886,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_024,item_0152,Population and housing census methodology,2026-01-14T13:32:00,easy,1,17.48,0,24,0.9886,0.989,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_025,item_0130,Population and housing census methodology,2026-01-14T13:50:00,easy,1,21.25,0,25,0.989,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_026,item_0180,Population and housing census methodology,2026-01-14T14:04:00,easy,1,23.18,0,26,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_027,item_0015,Population and housing census methodology,2026-01-14T14:11:00,easy,1,59.01,0,27,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_028,item_0110,Population and housing census methodology,2026-01-14T14:17:00,easy,1,31.3,0,28,1.0,0.9967,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_029,item_0124,Population and housing census methodology,2026-01-14T14:32:00,medium,1,12.46,0,29,0.9967,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_030,item_0154,Population and housing census methodology,2026-01-14T14:37:00,medium,1,13.31,0,30,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_031,item_0183,Population and housing census methodology,2026-01-14T14:53:00,medium,1,40.67,0,31,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_032,item_0183,Population and housing census methodology,2026-01-14T15:07:00,medium,1,13.95,0,32,1.0,0.9874,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_033,item_0182,Population and housing census methodology,2026-01-14T15:16:00,medium,1,45.0,0,33,0.9874,0.998,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_034,item_0065,Population and housing census methodology,2026-01-14T15:25:00,hard,1,80.92,0,34,0.998,0.9897,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_035,item_0010,Population and housing census methodology,2026-01-14T15:35:00,medium,1,18.72,0,35,0.9897,0.9838,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_036,item_0068,Population and housing census methodology,2026-01-14T15:53:00,medium,1,49.37,0,36,0.9838,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_037,item_0101,Population and housing census methodology,2026-01-14T16:01:00,easy,1,27.28,0,37,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_038,item_0097,Population and housing census methodology,2026-01-14T16:19:00,hard,0,59.02,0,38,1.0,0.9927,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_039,item_0180,Population and housing census methodology,2026-01-14T16:32:00,easy,1,18.47,0,39,0.9927,0.9996,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_040,item_0006,Population and housing census methodology,2026-01-14T16:40:00,medium,1,31.27,0,40,0.9996,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_041,item_0022,Population and housing census methodology,2026-01-14T16:56:00,medium,1,32.85,0,41,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_042,item_0104,Population and housing census methodology,2026-01-14T17:02:00,medium,1,40.23,0,42,1.0,0.9995,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_043,item_0150,Population and housing census methodology,2026-01-14T17:22:00,easy,1,19.88,0,43,0.9995,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_044,item_0145,Population and housing census methodology,2026-01-14T17:27:00,hard,1,29.47,1,44,1.0,0.9903,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_045,item_0128,Population and housing census methodology,2026-01-14T17:37:00,hard,1,59.09,0,45,0.9903,0.9998,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_046,item_0191,Population and housing census methodology,2026-01-14T17:43:00,medium,1,28.61,0,46,0.9998,0.9997,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_047,item_0115,Population and housing census methodology,2026-01-14T18:03:00,hard,0,21.89,0,47,0.9997,0.9986,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_048,item_0065,Population and housing census methodology,2026-01-14T18:18:00,hard,1,29.63,0,48,0.9986,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_049,item_0035,Population and housing census methodology,2026-01-14T18:25:00,easy,1,15.77,0,49,1.0,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_050,item_0119,Population and housing census methodology,2026-01-14T18:37:00,easy,1,14.27,0,50,1.0,0.987,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_051,item_0188,Population and housing census methodology,2026-01-14T18:42:00,easy,1,15.22,0,51,0.987,0.9879,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_052,item_0024,Population and housing census methodology,2026-01-14T19:02:00,medium,1,14.36,1,52,0.9879,1.0,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_053,item_0034,Population and housing census methodology,2026-01-14T19:20:00,easy,1,10.76,0,53,1.0,0.9963,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_054,item_0052,Population and housing census methodology,2026-01-14T19:29:00,easy,1,18.33,0,54,0.9963,0.9921,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_055,item_0051,Population and housing census methodology,2026-01-14T19:46:00,easy,1,37.87,0,55,0.9921,0.9916,mastered,[SANDBOX DATA]
learner_0187,learner_0187_interaction_056,item_0010,Population and housing census methodology,2026-01-14T20:01:00,medium,1,26.89,1,56,0.9916,0.9989,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_001,item_0185,Population and housing census methodology,2026-01-03T09:00:00,hard,1,24.96,0,1,0.1543,0.5215,improving,[SANDBOX DATA]
learner_0188,learner_0188_interaction_002,item_0149,Population and housing census methodology,2026-01-03T09:10:00,easy,0,29.51,1,2,0.5215,0.2461,needs_practice,[SANDBOX DATA]
learner_0188,learner_0188_interaction_003,item_0005,Population and housing census methodology,2026-01-03T09:23:00,medium,1,47.98,0,3,0.2461,0.651,improving,[SANDBOX DATA]
learner_0188,learner_0188_interaction_004,item_0092,Population and housing census methodology,2026-01-03T09:43:00,easy,1,20.33,0,4,0.651,0.9205,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_005,item_0189,Population and housing census methodology,2026-01-03T09:52:00,easy,1,18.88,0,5,0.9205,0.9957,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_006,item_0070,Population and housing census methodology,2026-01-03T10:00:00,easy,1,82.14,0,6,0.9957,0.9882,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_007,item_0024,Population and housing census methodology,2026-01-03T10:09:00,medium,1,32.28,0,7,0.9882,0.9909,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_008,item_0200,Population and housing census methodology,2026-01-03T10:24:00,hard,1,28.91,0,8,0.9909,0.9861,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_009,item_0198,Population and housing census methodology,2026-01-03T10:43:00,easy,1,10.86,0,9,0.9861,1.0,mastered,[SANDBOX DATA]
learner_0188,learner_0188_interaction_010,item_0035,Population and housing census methodology,2026-01-03T10:50:00,easy,1,26.41,0,10,1.0,1.0,mastered,[SANDBOX DATA]
