learner_id,day,date,mastery,mastery_before_decay,decay_amount,intervention_count,intervention_boost,days_since_learning,retention_factor,learning_state,data_source
learner_0185,56,2026-02-25,0.0057,0.0022,0.0011,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0185,57,2026-02-26,0.0036,0.0057,0.0029,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0185,58,2026-02-27,0.0086,0.0036,0.0019,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0185,59,2026-02-28,0.0024,0.0086,0.0045,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0185,60,2026-03-01,0.0135,0.0024,0.0013,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0185,61,2026-03-02,0.0,0.0135,0.0074,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0185,62,2026-03-03,0.0076,0.0,0.0,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0185,63,2026-03-04,0.0043,0.0076,0.0043,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0185,64,2026-03-05,0.0,0.0043,0.0024,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0185,65,2026-03-06,0.0156,0.0,0.0,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0185,66,2026-03-07,0.0213,0.0156,0.0092,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0185,67,2026-03-08,0.0,0.0213,0.0126,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0185,68,2026-03-09,0.0014,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0185,69,2026-03-10,0.0062,0.0014,0.0009,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0185,70,2026-03-11,0.0059,0.0062,0.0038,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0185,71,2026-03-12,0.0144,0.0059,0.0037,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0185,72,2026-03-13,0.0158,0.0144,0.009,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0185,73,2026-03-14,0.0079,0.0158,0.01,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0185,74,2026-03-15,0.021,0.0079,0.0051,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0185,75,2026-03-16,0.0149,0.021,0.0136,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0185,76,2026-03-17,0.0023,0.0149,0.0098,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0185,77,2026-03-18,0.0,0.0023,0.0015,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0185,78,2026-03-19,0.0099,0.0,0.0,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0185,79,2026-03-20,0.0,0.0099,0.0067,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0185,80,2026-03-21,0.0,0.0,0.0,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0185,81,2026-03-22,0.0,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0185,82,2026-03-23,0.0028,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0185,83,2026-03-24,0.0,0.0028,0.002,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0185,84,2026-03-25,0.0,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0185,85,2026-03-26,0.0093,0.0,0.0,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0185,86,2026-03-27,0.0,0.0093,0.0066,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0185,87,2026-03-28,0.0162,0.0,0.0,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0185,88,2026-03-29,0.0069,0.0162,0.0117,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0185,89,2026-03-30,0.012,0.0069,0.005,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0185,90,2026-03-31,0.0083,0.012,0.0088,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0186,1,2026-01-01,0.5184,0.4736,0.0,1,0.0429,0,1.0,developing,[SANDBOX DATA]
learner_0186,2,2026-01-02,0.5271,0.5184,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0186,3,2026-01-03,0.5586,0.5271,0.0094,1,0.043,1,0.9822,developing,[SANDBOX DATA]
learner_0186,4,2026-01-04,0.5649,0.5586,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0186,5,2026-01-05,0.5967,0.5649,0.0101,1,0.0378,1,0.9822,developing,[SANDBOX DATA]
learner_0186,6,2026-01-06,0.5971,0.5967,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0186,7,2026-01-07,0.5691,0.5971,0.0107,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0186,8,2026-01-08,0.5474,0.5691,0.0201,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0186,9,2026-01-09,0.5266,0.5474,0.0288,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0186,10,2026-01-10,0.4839,0.5266,0.0366,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0186,11,2026-01-11,0.4496,0.4839,0.0417,0,0.0,5,0.9139,developing,[SANDBOX DATA]
learner_0186,12,2026-01-12,0.4051,0.4496,0.046,0,0.0,6,0.8976,developing,[SANDBOX DATA]
learner_0186,13,2026-01-13,0.3556,0.4051,0.048,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0186,14,2026-01-14,0.3152,0.3556,0.0477,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0186,15,2026-01-15,0.2735,0.3152,0.0471,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0186,16,2026-01-16,0.2318,0.2735,0.045,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0186,17,2026-01-17,0.1983,0.2318,0.0416,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0186,18,2026-01-18,0.1614,0.1983,0.0385,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0186,19,2026-01-19,0.1146,0.1614,0.0337,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0186,20,2026-01-20,0.086,0.1146,0.0255,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0186,21,2026-01-21,0.0512,0.086,0.0204,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0186,22,2026-01-22,0.0437,0.0512,0.0128,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0186,23,2026-01-23,0.0393,0.0437,0.0115,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0186,24,2026-01-24,0.036,0.0393,0.0109,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0186,25,2026-01-25,0.0295,0.036,0.0104,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0186,26,2026-01-26,0.0283,0.0295,0.0089,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0186,27,2026-01-27,0.0068,0.0283,0.0089,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0186,28,2026-01-28,0.0037,0.0068,0.0022,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0186,29,2026-01-29,0.0,0.0037,0.0013,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0186,30,2026-01-30,0.0,0.0,0.0,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0186,31,2026-01-31,0.0129,0.0,0.0,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0186,32,2026-02-01,0.0168,0.0129,0.0048,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0186,33,2026-02-02,0.0157,0.0168,0.0065,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0186,34,2026-02-03,0.008,0.0157,0.0062,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0186,35,2026-02-04,0.0,0.008,0.0033,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0186,36,2026-02-05,0.0015,0.0,0.0,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0186,37,2026-02-06,0.0097,0.0015,0.0006,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0186,38,2026-02-07,0.0088,0.0097,0.0043,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0186,39,2026-02-08,0.0,0.0088,0.0039,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0186,40,2026-02-09,0.0008,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0186,41,2026-02-10,0.0,0.0008,0.0004,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0186,42,2026-02-11,0.0064,0.0,0.0,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0186,43,2026-02-12,0.0,0.0064,0.0031,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0186,44,2026-02-13,0.0,0.0,0.0,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0186,45,2026-02-14,0.0065,0.0,0.0,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0186,46,2026-02-15,0.0077,0.0065,0.0034,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0186,47,2026-02-16,0.0055,0.0077,0.004,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0186,48,2026-02-17,0.0201,0.0055,0.0029,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0186,49,2026-02-18,0.0144,0.0201,0.0108,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0186,50,2026-02-19,0.0013,0.0144,0.0079,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0186,51,2026-02-20,0.0048,0.0013,0.0007,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0186,52,2026-02-21,0.0,0.0048,0.0027,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0186,53,2026-02-22,0.0101,0.0,0.0,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0186,54,2026-02-23,0.0065,0.0101,0.0059,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0186,55,2026-02-24,0.0057,0.0065,0.0038,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0186,56,2026-02-25,0.0,0.0057,0.0034,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0186,57,2026-02-26,0.0005,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0186,58,2026-02-27,0.0,0.0005,0.0003,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0186,59,2026-02-28,0.0,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0186,60,2026-03-01,0.0,0.0,0.0,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0186,61,2026-03-02,0.0035,0.0,0.0,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0186,62,2026-03-03,0.0012,0.0035,0.0022,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0186,63,2026-03-04,0.0,0.0012,0.0008,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0186,64,2026-03-05,0.0,0.0,0.0,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0186,65,2026-03-06,0.0,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0186,66,2026-03-07,0.0015,0.0,0.0,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0186,67,2026-03-08,0.0012,0.0015,0.001,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0186,68,2026-03-09,0.0,0.0012,0.0008,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0186,69,2026-03-10,0.0,0.0,0.0,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0186,70,2026-03-11,0.0005,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0186,71,2026-03-12,0.0079,0.0005,0.0004,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0186,72,2026-03-13,0.0046,0.0079,0.0055,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0186,73,2026-03-14,0.0128,0.0046,0.0032,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0186,74,2026-03-15,0.0128,0.0128,0.009,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0186,75,2026-03-16,0.0157,0.0128,0.0091,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0186,76,2026-03-17,0.0154,0.0157,0.0112,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0186,77,2026-03-18,0.0168,0.0154,0.0111,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0186,78,2026-03-19,0.0,0.0168,0.0122,0,0.0,72,0.2736,needs_practice,[SANDBOX DATA]
learner_0186,79,2026-03-20,0.0052,0.0,0.0,0,0.0,73,0.2687,needs_practice,[SANDBOX DATA]
learner_0186,80,2026-03-21,0.0111,0.0052,0.0038,0,0.0,74,0.2639,needs_practice,[SANDBOX DATA]
learner_0186,81,2026-03-22,0.0141,0.0111,0.0082,0,0.0,75,0.2592,needs_practice,[SANDBOX DATA]
learner_0186,82,2026-03-23,0.0,0.0141,0.0105,0,0.0,76,0.2546,needs_practice,[SANDBOX DATA]
learner_0186,83,2026-03-24,0.0053,0.0,0.0,0,0.0,77,0.2501,needs_practice,[SANDBOX DATA]
learner_0186,84,2026-03-25,0.0019,0.0053,0.004,0,0.0,78,0.2456,needs_practice,[SANDBOX DATA]
learner_0186,85,2026-03-26,0.0152,0.0019,0.0014,0,0.0,79,0.2412,needs_practice,[SANDBOX DATA]
learner_0186,86,2026-03-27,0.0,0.0152,0.0116,0,0.0,80,0.2369,needs_practice,[SANDBOX DATA]
learner_0186,87,2026-03-28,0.0,0.0,0.0,0,0.0,81,0.2327,needs_practice,[SANDBOX DATA]
learner_0186,88,2026-03-29,0.0,0.0,0.0,0,0.0,82,0.2286,needs_practice,[SANDBOX DATA]
learner_0186,89,2026-03-30,0.0012,0.0,0.0,0,0.0,83,0.2245,needs_practice,[SANDBOX DATA]
learner_0186,90,2026-03-31,0.0184,0.0012,0.0009,0,0.0,84,0.2205,needs_practice,[SANDBOX DATA]
learner_0187,1,2026-01-01,0.5595,0.5131,0.0,1,0.042,0,1.0,developing,[SANDBOX DATA]
learner_0187,2,2026-01-02,0.5586,0.5595,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0187,3,2026-01-03,0.5516,0.5586,0.01,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0187,4,2026-01-04,0.5352,0.5516,0.0195,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0187,5,2026-01-05,0.53,0.5352,0.0281,1,0.0237,3,0.9474,developing,[SANDBOX DATA]
learner_0187,6,2026-01-06,0.5359,0.53,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0187,7,2026-01-07,0.5338,0.5359,0.0096,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0187,8,2026-01-08,0.5253,0.5338,0.0189,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0187,9,2026-01-09,0.5004,0.5253,0.0276,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0187,10,2026-01-10,0.4685,0.5004,0.0348,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0187,11,2026-01-11,0.4342,0.4685,0.0403,0,0.0,5,0.9139,developing,[SANDBOX DATA]
learner_0187,12,2026-01-12,0.4319,0.4342,0.0444,1,0.0472,6,0.8976,developing,[SANDBOX DATA]
learner_0187,13,2026-01-13,0.4309,0.4319,0.0,0,0.0,0,1.0,developing,[SANDBOX DATA]
learner_0187,14,2026-01-14,0.413,0.4309,0.0077,0,0.0,1,0.9822,developing,[SANDBOX DATA]
learner_0187,15,2026-01-15,0.4016,0.413,0.0146,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0187,16,2026-01-16,0.3889,0.4016,0.0211,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0187,17,2026-01-17,0.3562,0.3889,0.027,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0187,18,2026-01-18,0.3816,0.3562,0.0307,1,0.0611,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0187,19,2026-01-19,0.3735,0.3816,0.0,0,0.0,0,1.0,needs_practice,[SANDBOX DATA]
learner_0187,20,2026-01-20,0.3832,0.3735,0.0067,0,0.0,1,0.9822,needs_practice,[SANDBOX DATA]
learner_0187,21,2026-01-21,0.3617,0.3832,0.0136,0,0.0,2,0.9646,needs_practice,[SANDBOX DATA]
learner_0187,22,2026-01-22,0.3324,0.3617,0.019,0,0.0,3,0.9474,needs_practice,[SANDBOX DATA]
learner_0187,23,2026-01-23,0.3111,0.3324,0.0231,0,0.0,4,0.9305,needs_practice,[SANDBOX DATA]
learner_0187,24,2026-01-24,0.2864,0.3111,0.0268,0,0.0,5,0.9139,needs_practice,[SANDBOX DATA]
learner_0187,25,2026-01-25,0.2624,0.2864,0.0293,0,0.0,6,0.8976,needs_practice,[SANDBOX DATA]
learner_0187,26,2026-01-26,0.2474,0.2624,0.0311,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0187,27,2026-01-27,0.208,0.2474,0.0332,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0187,28,2026-01-28,0.1723,0.208,0.0311,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
learner_0187,29,2026-01-29,0.1567,0.1723,0.0284,0,0.0,10,0.8353,needs_practice,[SANDBOX DATA]
learner_0187,30,2026-01-30,0.1361,0.1567,0.0282,0,0.0,11,0.8204,needs_practice,[SANDBOX DATA]
learner_0187,31,2026-01-31,0.1161,0.1361,0.0264,0,0.0,12,0.8057,needs_practice,[SANDBOX DATA]
learner_0187,32,2026-02-01,0.0871,0.1161,0.0242,0,0.0,13,0.7914,needs_practice,[SANDBOX DATA]
learner_0187,33,2026-02-02,0.0767,0.0871,0.0194,0,0.0,14,0.7772,needs_practice,[SANDBOX DATA]
learner_0187,34,2026-02-03,0.065,0.0767,0.0182,0,0.0,15,0.7634,needs_practice,[SANDBOX DATA]
learner_0187,35,2026-02-04,0.0503,0.065,0.0163,0,0.0,16,0.7498,needs_practice,[SANDBOX DATA]
learner_0187,36,2026-02-05,0.0323,0.0503,0.0132,0,0.0,17,0.7364,needs_practice,[SANDBOX DATA]
learner_0187,37,2026-02-06,0.0242,0.0323,0.0089,0,0.0,18,0.7233,needs_practice,[SANDBOX DATA]
learner_0187,38,2026-02-07,0.0304,0.0242,0.007,0,0.0,19,0.7103,needs_practice,[SANDBOX DATA]
learner_0187,39,2026-02-08,0.0125,0.0304,0.0092,0,0.0,20,0.6977,needs_practice,[SANDBOX DATA]
learner_0187,40,2026-02-09,0.0021,0.0125,0.0039,0,0.0,21,0.6852,needs_practice,[SANDBOX DATA]
learner_0187,41,2026-02-10,0.0,0.0021,0.0007,0,0.0,22,0.673,needs_practice,[SANDBOX DATA]
learner_0187,42,2026-02-11,0.0,0.0,0.0,0,0.0,23,0.661,needs_practice,[SANDBOX DATA]
learner_0187,43,2026-02-12,0.0,0.0,0.0,0,0.0,24,0.6492,needs_practice,[SANDBOX DATA]
learner_0187,44,2026-02-13,0.0077,0.0,0.0,0,0.0,25,0.6376,needs_practice,[SANDBOX DATA]
learner_0187,45,2026-02-14,0.0085,0.0077,0.0029,0,0.0,26,0.6263,needs_practice,[SANDBOX DATA]
learner_0187,46,2026-02-15,0.0057,0.0085,0.0033,0,0.0,27,0.6151,needs_practice,[SANDBOX DATA]
learner_0187,47,2026-02-16,0.0057,0.0057,0.0023,0,0.0,28,0.6041,needs_practice,[SANDBOX DATA]
learner_0187,48,2026-02-17,0.0084,0.0057,0.0023,0,0.0,29,0.5933,needs_practice,[SANDBOX DATA]
learner_0187,49,2026-02-18,0.0,0.0084,0.0035,0,0.0,30,0.5827,needs_practice,[SANDBOX DATA]
learner_0187,50,2026-02-19,0.0086,0.0,0.0,0,0.0,31,0.5724,needs_practice,[SANDBOX DATA]
learner_0187,51,2026-02-20,0.0,0.0086,0.0038,0,0.0,32,0.5621,needs_practice,[SANDBOX DATA]
learner_0187,52,2026-02-21,0.0,0.0,0.0,0,0.0,33,0.5521,needs_practice,[SANDBOX DATA]
learner_0187,53,2026-02-22,0.0027,0.0,0.0,0,0.0,34,0.5423,needs_practice,[SANDBOX DATA]
learner_0187,54,2026-02-23,0.0008,0.0027,0.0013,0,0.0,35,0.5326,needs_practice,[SANDBOX DATA]
learner_0187,55,2026-02-24,0.0043,0.0008,0.0004,0,0.0,36,0.5231,needs_practice,[SANDBOX DATA]
learner_0187,56,2026-02-25,0.0034,0.0043,0.0021,0,0.0,37,0.5138,needs_practice,[SANDBOX DATA]
learner_0187,57,2026-02-26,0.0,0.0034,0.0017,0,0.0,38,0.5046,needs_practice,[SANDBOX DATA]
learner_0187,58,2026-02-27,0.0122,0.0,0.0,0,0.0,39,0.4956,needs_practice,[SANDBOX DATA]
learner_0187,59,2026-02-28,0.0116,0.0122,0.0063,0,0.0,40,0.4868,needs_practice,[SANDBOX DATA]
learner_0187,60,2026-03-01,0.008,0.0116,0.0061,0,0.0,41,0.4781,needs_practice,[SANDBOX DATA]
learner_0187,61,2026-03-02,0.0093,0.008,0.0042,0,0.0,42,0.4695,needs_practice,[SANDBOX DATA]
learner_0187,62,2026-03-03,0.0,0.0093,0.005,0,0.0,43,0.4612,needs_practice,[SANDBOX DATA]
learner_0187,63,2026-03-04,0.0174,0.0,0.0,0,0.0,44,0.4529,needs_practice,[SANDBOX DATA]
learner_0187,64,2026-03-05,0.0,0.0174,0.0097,0,0.0,45,0.4449,needs_practice,[SANDBOX DATA]
learner_0187,65,2026-03-06,0.0009,0.0,0.0,0,0.0,46,0.4369,needs_practice,[SANDBOX DATA]
learner_0187,66,2026-03-07,0.0,0.0009,0.0005,0,0.0,47,0.4291,needs_practice,[SANDBOX DATA]
learner_0187,67,2026-03-08,0.0,0.0,0.0,0,0.0,48,0.4215,needs_practice,[SANDBOX DATA]
learner_0187,68,2026-03-09,0.0,0.0,0.0,0,0.0,49,0.414,needs_practice,[SANDBOX DATA]
learner_0187,69,2026-03-10,0.0,0.0,0.0,0,0.0,50,0.4066,needs_practice,[SANDBOX DATA]
learner_0187,70,2026-03-11,0.0095,0.0,0.0,0,0.0,51,0.3993,needs_practice,[SANDBOX DATA]
learner_0187,71,2026-03-12,0.0,0.0095,0.0058,0,0.0,52,0.3922,needs_practice,[SANDBOX DATA]
learner_0187,72,2026-03-13,0.0079,0.0,0.0,0,0.0,53,0.3852,needs_practice,[SANDBOX DATA]
learner_0187,73,2026-03-14,0.0082,0.0079,0.0049,0,0.0,54,0.3783,needs_practice,[SANDBOX DATA]
learner_0187,74,2026-03-15,0.0,0.0082,0.0051,0,0.0,55,0.3716,needs_practice,[SANDBOX DATA]
learner_0187,75,2026-03-16,0.0043,0.0,0.0,0,0.0,56,0.3649,needs_practice,[SANDBOX DATA]
learner_0187,76,2026-03-17,0.0003,0.0043,0.0027,0,0.0,57,0.3584,needs_practice,[SANDBOX DATA]
learner_0187,77,2026-03-18,0.0,0.0003,0.0002,0,0.0,58,0.352,needs_practice,[SANDBOX DATA]
learner_0187,78,2026-03-19,0.0,0.0,0.0,0,0.0,59,0.3458,needs_practice,[SANDBOX DATA]
learner_0187,79,2026-03-20,0.0052,0.0,0.0,0,0.0,60,0.3396,needs_practice,[SANDBOX DATA]
learner_0187,80,2026-03-21,0.0066,0.0052,0.0035,0,0.0,61,0.3335,needs_practice,[SANDBOX DATA]
learner_0187,81,2026-03-22,0.0041,0.0066,0.0044,0,0.0,62,0.3276,needs_practice,[SANDBOX DATA]
learner_0187,82,2026-03-23,0.0,0.0041,0.0028,0,0.0,63,0.3217,needs_practice,[SANDBOX DATA]
learner_0187,83,2026-03-24,0.0,0.0,0.0,0,0.0,64,0.316,needs_practice,[SANDBOX DATA]
learner_0187,84,2026-03-25,0.0,0.0,0.0,0,0.0,65,0.3104,needs_practice,[SANDBOX DATA]
learner_0187,85,2026-03-26,0.0,0.0,0.0,0,0.0,66,0.3048,needs_practice,[SANDBOX DATA]
learner_0187,86,2026-03-27,0.0005,0.0,0.0,0,0.0,67,0.2994,needs_practice,[SANDBOX DATA]
learner_0187,87,2026-03-28,0.0043,0.0005,0.0003,0,0.0,68,0.2941,needs_practice,[SANDBOX DATA]
learner_0187,88,2026-03-29,0.0018,0.0043,0.0031,0,0.0,69,0.2888,needs_practice,[SANDBOX DATA]
learner_0187,89,2026-03-30,0.0147,0.0018,0.0013,0,0.0,70,0.2837,needs_practice,[SANDBOX DATA]
learner_0187,90,2026-03-31,0.0,0.0147,0.0106,0,0.0,71,0.2786,needs_practice,[SANDBOX DATA]
learner_0188,1,2026-01-01,0.7711,0.7554,0.0,1,0.0137,0,1.0,proficient,[SANDBOX DATA]
learner_0188,2,2026-01-02,0.7558,0.7711,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0188,3,2026-01-03,0.7472,0.7558,0.0135,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0188,4,2026-01-04,0.7226,0.7472,0.0264,1,0.0188,2,0.9646,proficient,[SANDBOX DATA]
learner_0188,5,2026-01-05,0.7217,0.7226,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0188,6,2026-01-06,0.7024,0.7217,0.0129,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0188,7,2026-01-07,0.6739,0.7024,0.0248,0,0.0,2,0.9646,proficient,[SANDBOX DATA]
learner_0188,8,2026-01-08,0.6278,0.6739,0.0354,0,0.0,3,0.9474,proficient,[SANDBOX DATA]
learner_0188,9,2026-01-09,0.6358,0.6278,0.0436,1,0.0376,4,0.9305,proficient,[SANDBOX DATA]
learner_0188,10,2026-01-10,0.6379,0.6358,0.0,0,0.0,0,1.0,proficient,[SANDBOX DATA]
learner_0188,11,2026-01-11,0.6093,0.6379,0.0114,0,0.0,1,0.9822,proficient,[SANDBOX DATA]
learner_0188,12,2026-01-12,0.59,0.6093,0.0215,0,0.0,2,0.9646,developing,[SANDBOX DATA]
learner_0188,13,2026-01-13,0.5574,0.59,0.031,0,0.0,3,0.9474,developing,[SANDBOX DATA]
learner_0188,14,2026-01-14,0.5099,0.5574,0.0387,0,0.0,4,0.9305,developing,[SANDBOX DATA]
learner_0188,15,2026-01-15,0.4688,0.5099,0.0439,0,0.0,5,0.9139,developing,[SANDBOX DATA]
learner_0188,16,2026-01-16,0.4279,0.4688,0.048,0,0.0,6,0.8976,developing,[SANDBOX DATA]
learner_0188,17,2026-01-17,0.3719,0.4279,0.0507,0,0.0,7,0.8816,needs_practice,[SANDBOX DATA]
learner_0188,18,2026-01-18,0.3089,0.3719,0.0499,0,0.0,8,0.8659,needs_practice,[SANDBOX DATA]
learner_0188,19,2026-01-19,0.2466,0.3089,0.0462,0,0.0,9,0.8504,needs_practice,[SANDBOX DATA]
