learner_id,item_id,response,probability,data_source
learner_0360,item_0078,1,0.46312,[SANDBOX DATA]
learner_0360,item_0079,0,0.180267,[SANDBOX DATA]
learner_0360,item_0080,0,0.378423,[SANDBOX DATA]
learner_0360,item_0081,0,0.572056,[SANDBOX DATA]
learner_0360,item_0082,0,0.183938,[SANDBOX DATA]
learner_0360,item_0083,0,0.202392,[SANDBOX DATA]
learner_0360,item_0084,0,0.326844,[SANDBOX DATA]
learner_0360,item_0085,0,0.022358,[SANDBOX DATA]
learner_0360,item_0086,0,0.132819,[SANDBOX DATA]
learner_0360,item_0087,0,0.106225,[SANDBOX DATA]
learner_0360,item_0088,0,0.193999,[SANDBOX DATA]
learner_0360,item_0089,1,0.608552,[SANDBOX DATA]
learner_0360,item_0090,0,0.078566,[SANDBOX DATA]
learner_0360,item_0091,0,0.376694,[SANDBOX DATA]
learner_0360,item_0092,1,0.476743,[SANDBOX DATA]
learner_0360,item_0093,0,0.32089,[SANDBOX DATA]
learner_0360,item_0094,0,0.141569,[SANDBOX DATA]
learner_0360,item_0095,0,0.203517,[SANDBOX DATA]
learner_0360,item_0096,0,0.031207,[SANDBOX DATA]
learner_0360,item_0097,0,0.086345,[SANDBOX DATA]
learner_0360,item_0098,1,0.755024,[SANDBOX DATA]
learner_0360,item_0099,0,0.12481,[SANDBOX DATA]
learner_0360,item_0100,1,0.5709,[SANDBOX DATA]
learner_0360,item_0101,0,0.022017,[SANDBOX DATA]
learner_0360,item_0102,0,0.110745,[SANDBOX DATA]
learner_0360,item_0103,0,0.028802,[SANDBOX DATA]
learner_0360,item_0104,0,0.257952,[SANDBOX DATA]
learner_0360,item_0105,0,0.186187,[SANDBOX DATA]
learner_0360,item_0106,1,0.330108,[SANDBOX DATA]
learner_0360,item_0107,0,0.320275,[SANDBOX DATA]
learner_0360,item_0108,0,0.141431,[SANDBOX DATA]
learner_0360,item_0109,0,0.156303,[SANDBOX DATA]
learner_0360,item_0110,0,0.051935,[SANDBOX DATA]
learner_0360,item_0111,0,0.051079,[SANDBOX DATA]
learner_0360,item_0112,0,0.468506,[SANDBOX DATA]
learner_0360,item_0113,1,0.127301,[SANDBOX DATA]
learner_0360,item_0114,0,0.6274,[SANDBOX DATA]
learner_0360,item_0115,0,0.142269,[SANDBOX DATA]
learner_0360,item_0116,0,0.247001,[SANDBOX DATA]
learner_0360,item_0117,0,0.02401,[SANDBOX DATA]
learner_0360,item_0118,0,0.169529,[SANDBOX DATA]
learner_0360,item_0119,0,0.401833,[SANDBOX DATA]
learner_0360,item_0120,0,0.152867,[SANDBOX DATA]
learner_0360,item_0121,0,0.675616,[SANDBOX DATA]
learner_0360,item_0122,0,0.56661,[SANDBOX DATA]
learner_0360,item_0123,0,0.140977,[SANDBOX DATA]
learner_0360,item_0124,1,0.148599,[SANDBOX DATA]
learner_0360,item_0125,0,0.018889,[SANDBOX DATA]
learner_0360,item_0126,0,0.010561,[SANDBOX DATA]
learner_0360,item_0127,0,0.135724,[SANDBOX DATA]
learner_0360,item_0128,0,0.110842,[SANDBOX DATA]
learner_0360,item_0129,0,0.017052,[SANDBOX DATA]
learner_0360,item_0130,1,0.167341,[SANDBOX DATA]
learner_0360,item_0131,0,0.012839,[SANDBOX DATA]
learner_0360,item_0132,1,0.431265,[SANDBOX DATA]
learner_0360,item_0133,0,0.320511,[SANDBOX DATA]
learner_0360,item_0134,0,0.024406,[SANDBOX DATA]
learner_0360,item_0135,0,0.128038,[SANDBOX DATA]
learner_0360,item_0136,0,0.31557,[SANDBOX DATA]
learner_0360,item_0137,1,0.365601,[SANDBOX DATA]
learner_0360,item_0138,1,0.517507,[SANDBOX DATA]
learner_0360,item_0139,0,0.262022,[SANDBOX DATA]
learner_0360,item_0140,1,0.470493,[SANDBOX DATA]
learner_0360,item_0141,0,0.211932,[SANDBOX DATA]
learner_0360,item_0142,0,0.230082,[SANDBOX DATA]
learner_0360,item_0143,1,0.393156,[SANDBOX DATA]
learner_0360,item_0144,1,0.417538,[SANDBOX DATA]
learner_0360,item_0145,0,0.086383,[SANDBOX DATA]
learner_0360,item_0146,1,0.202411,[SANDBOX DATA]
learner_0360,item_0147,1,0.320562,[SANDBOX DATA]
learner_0360,item_0148,0,0.203626,[SANDBOX DATA]
learner_0360,item_0149,0,0.314649,[SANDBOX DATA]
learner_0360,item_0150,0,0.176409,[SANDBOX DATA]
learner_0360,item_0151,1,0.40525,[SANDBOX DATA]
learner_0360,item_0152,0,0.51153,[SANDBOX DATA]
learner_0360,item_0153,0,0.312764,[SANDBOX DATA]
learner_0360,item_0154,1,0.197917,[SANDBOX DATA]
learner_0360,item_0155,0,0.383441,[SANDBOX DATA]
learner_0360,item_0156,0,0.432463,[SANDBOX DATA]
learner_0360,item_0157,0,0.111101,[SANDBOX DATA]
learner_0360,item_0158,0,0.383398,[SANDBOX DATA]
learner_0360,item_0159,1,0.659995,[SANDBOX DATA]
learner_0360,item_0160,1,0.293744,[SANDBOX DATA]
learner_0360,item_0161,0,0.1194,[SANDBOX DATA]
learner_0360,item_0162,0,0.512258,[SANDBOX DATA]
learner_0360,item_0163,0,0.106221,[SANDBOX DATA]
learner_0360,item_0164,1,0.502892,[SANDBOX DATA]
learner_0360,item_0165,1,0.121994,[SANDBOX DATA]
learner_0360,item_0166,1,0.302504,[SANDBOX DATA]
learner_0360,item_0167,1,0.376585,[SANDBOX DATA]
learner_0360,item_0168,0,0.042262,[SANDBOX DATA]
learner_0360,item_0169,0,0.259012,[SANDBOX DATA]
learner_0360,item_0170,1,0.582225,[SANDBOX DATA]
learner_0360,item_0171,0,0.049604,[SANDBOX DATA]
learner_0360,item_0172,0,0.165038,[SANDBOX DATA]
learner_0360,item_0173,0,0.324558,[SANDBOX DATA]
learner_0360,item_0174,0,0.33506,[SANDBOX DATA]
learner_0360,item_0175,1,0.142697,[SANDBOX DATA]
learner_0360,item_0176,1,0.269767,[SANDBOX DATA]
learner_0360,item_0177,0,0.008065,[SANDBOX DATA]
learner_0360,item_0178,0,0.278093,[SANDBOX DATA]
learner_0360,item_0179,0,0.109033,[SANDBOX DATA]
learner_0360,item_0180,1,0.511086,[SANDBOX DATA]
learner_0360,item_0181,0,0.008724,[SANDBOX DATA]
learner_0360,item_0182,1,0.079127,[SANDBOX DATA]
learner_0360,item_0183,1,0.563718,[SANDBOX DATA]
learner_0360,item_0184,0,0.045185,[SANDBOX DATA]
learner_0360,item_0185,0,0.153166,[SANDBOX DATA]
learner_0360,item_0186,0,0.880067,[SANDBOX DATA]
learner_0360,item_0187,0,0.106922,[SANDBOX DATA]
learner_0360,item_0188,0,0.487509,[SANDBOX DATA]
learner_0360,item_0189,0,0.099239,[SANDBOX DATA]
learner_0360,item_0190,1,0.236381,[SANDBOX DATA]
learner_0360,item_0191,0,0.421592,[SANDBOX DATA]
learner_0360,item_0192,1,0.265339,[SANDBOX DATA]
learner_0360,item_0193,0,0.192689,[SANDBOX DATA]
learner_0360,item_0194,0,0.313262,[SANDBOX DATA]
learner_0360,item_0195,0,0.069208,[SANDBOX DATA]
learner_0360,item_0196,0,0.428902,[SANDBOX DATA]
learner_0360,item_0197,0,0.079748,[SANDBOX DATA]
learner_0360,item_0198,0,0.088825,[SANDBOX DATA]
learner_0360,item_0199,0,0.124744,[SANDBOX DATA]
learner_0360,item_0200,0,0.817154,[SANDBOX DATA]
learner_0361,item_0001,0,0.431295,[SANDBOX DATA]
learner_0361,item_0002,1,0.717027,[SANDBOX DATA]
learner_0361,item_0003,0,0.33467,[SANDBOX DATA]
learner_0361,item_0004,1,0.597328,[SANDBOX DATA]
learner_0361,item_0005,1,0.974461,[SANDBOX DATA]
learner_0361,item_0006,1,0.979237,[SANDBOX DATA]
learner_0361,item_0007,1,0.761673,[SANDBOX DATA]
learner_0361,item_0008,1,0.937488,[SANDBOX DATA]
learner_0361,item_0009,1,0.270349,[SANDBOX DATA]
learner_0361,item_0010,1,0.967451,[SANDBOX DATA]
learner_0361,item_0011,1,0.786698,[SANDBOX DATA]
learner_0361,item_0012,1,0.8713,[SANDBOX DATA]
learner_0361,item_0013,1,0.90675,[SANDBOX DATA]
learner_0361,item_0014,1,0.602149,[SANDBOX DATA]
learner_0361,item_0015,1,0.751412,[SANDBOX DATA]
learner_0361,item_0016,1,0.737374,[SANDBOX DATA]
learner_0361,item_0017,1,0.759534,[SANDBOX DATA]
learner_0361,item_0018,1,0.891654,[SANDBOX DATA]
learner_0361,item_0019,1,0.732226,[SANDBOX DATA]
learner_0361,item_0020,1,0.717887,[SANDBOX DATA]
learner_0361,item_0021,1,0.995055,[SANDBOX DATA]
learner_0361,item_0022,1,0.867976,[SANDBOX DATA]
learner_0361,item_0023,1,0.957067,[SANDBOX DATA]
learner_0361,item_0024,1,0.290166,[SANDBOX DATA]
learner_0361,item_0025,1,0.945688,[SANDBOX DATA]
learner_0361,item_0026,1,0.909009,[SANDBOX DATA]
learner_0361,item_0027,0,0.594744,[SANDBOX DATA]
learner_0361,item_0028,0,0.229611,[SANDBOX DATA]
learner_0361,item_0029,1,0.977061,[SANDBOX DATA]
learner_0361,item_0030,1,0.855277,[SANDBOX DATA]
learner_0361,item_0031,1,0.933423,[SANDBOX DATA]
learner_0361,item_0032,1,0.509178,[SANDBOX DATA]
learner_0361,item_0033,1,0.90534,[SANDBOX DATA]
learner_0361,item_0034,1,0.862289,[SANDBOX DATA]
learner_0361,item_0035,1,0.991,[SANDBOX DATA]
learner_0361,item_0036,1,0.855048,[SANDBOX DATA]
learner_0361,item_0037,1,0.612835,[SANDBOX DATA]
learner_0361,item_0038,1,0.89773,[SANDBOX DATA]
learner_0361,item_0039,1,0.687653,[SANDBOX DATA]
learner_0361,item_0040,1,0.989997,[SANDBOX DATA]
learner_0361,item_0041,1,0.655481,[SANDBOX DATA]
learner_0361,item_0042,1,0.712898,[SANDBOX DATA]
learner_0361,item_0043,0,0.466867,[SANDBOX DATA]
learner_0361,item_0044,1,0.806821,[SANDBOX DATA]
learner_0361,item_0045,1,0.705612,[SANDBOX DATA]
learner_0361,item_0046,1,0.555332,[SANDBOX DATA]
learner_0361,item_0047,0,0.745647,[SANDBOX DATA]
learner_0361,item_0048,1,0.736763,[SANDBOX DATA]
learner_0361,item_0049,1,0.969842,[SANDBOX DATA]
learner_0361,item_0050,1,0.577461,[SANDBOX DATA]
learner_0361,item_0051,1,0.944135,[SANDBOX DATA]
learner_0361,item_0052,0,0.147987,[SANDBOX DATA]
learner_0361,item_0053,1,0.496974,[SANDBOX DATA]
learner_0361,item_0054,1,0.921665,[SANDBOX DATA]
learner_0361,item_0055,1,0.668756,[SANDBOX DATA]
learner_0361,item_0056,1,0.825302,[SANDBOX DATA]
learner_0361,item_0057,1,0.554391,[SANDBOX DATA]
learner_0361,item_0058,1,0.911069,[SANDBOX DATA]
learner_0361,item_0059,0,0.702599,[SANDBOX DATA]
learner_0361,item_0060,1,0.991367,[SANDBOX DATA]
learner_0361,item_0061,1,0.751725,[SANDBOX DATA]
learner_0361,item_0062,1,0.836511,[SANDBOX DATA]
learner_0361,item_0063,1,0.587439,[SANDBOX DATA]
learner_0361,item_0064,1,0.81895,[SANDBOX DATA]
learner_0361,item_0065,1,0.726381,[SANDBOX DATA]
learner_0361,item_0066,0,0.530834,[SANDBOX DATA]
learner_0361,item_0067,0,0.427353,[SANDBOX DATA]
learner_0361,item_0068,0,0.727591,[SANDBOX DATA]
learner_0361,item_0069,0,0.627687,[SANDBOX DATA]
learner_0361,item_0070,1,0.842098,[SANDBOX DATA]
learner_0361,item_0071,0,0.412959,[SANDBOX DATA]
learner_0361,item_0072,1,0.763634,[SANDBOX DATA]
learner_0361,item_0073,1,0.819824,[SANDBOX DATA]
learner_0361,item_0074,1,0.951647,[SANDBOX DATA]
learner_0361,item_0075,0,0.434803,[SANDBOX DATA]
learner_0361,item_0076,1,0.950133,[SANDBOX DATA]
learner_0361,item_0077,1,0.766969,[SANDBOX DATA]
learner_0361,item_0078,1,0.863244,[SANDBOX DATA]
learner_0361,item_0079,0,0.719525,[SANDBOX DATA]
learner_0361,item_0080,1,0.973611,[SANDBOX DATA]
learner_0361,item_0081,1,0.968002,[SANDBOX DATA]
learner_0361,item_0082,1,0.79536,[SANDBOX DATA]
learner_0361,item_0083,1,0.695587,[SANDBOX DATA]
learner_0361,item_0084,1,0.760511,[SANDBOX DATA]
learner_0361,item_0085,1,0.280464,[SANDBOX DATA]
learner_0361,item_0086,1,0.706086,[SANDBOX DATA]
learner_0361,item_0087,1,0.619397,[SANDBOX DATA]
learner_0361,item_0088,1,0.748154,[SANDBOX DATA]
learner_0361,item_0089,1,0.970019,[SANDBOX DATA]
learner_0361,item_0090,0,0.785279,[SANDBOX DATA]
learner_0361,item_0091,1,0.981593,[SANDBOX DATA]
learner_0361,item_0092,1,0.901076,[SANDBOX DATA]
learner_0361,item_0093,1,0.891283,[SANDBOX DATA]
learner_0361,item_0094,1,0.711735,[SANDBOX DATA]
learner_0361,item_0095,1,0.710899,[SANDBOX DATA]
learner_0361,item_0096,1,0.749849,[SANDBOX DATA]
learner_0361,item_0097,0,0.483531,[SANDBOX DATA]
learner_0361,item_0098,1,0.99093,[SANDBOX DATA]
learner_0361,item_0099,1,0.611801,[SANDBOX DATA]
learner_0361,item_0100,1,0.980362,[SANDBOX DATA]
learner_0361,item_0101,0,0.507116,[SANDBOX DATA]
learner_0361,item_0102,1,0.821759,[SANDBOX DATA]
learner_0361,item_0103,0,0.444475,[SANDBOX DATA]
learner_0361,item_0104,0,0.643545,[SANDBOX DATA]
learner_0361,item_0105,1,0.948488,[SANDBOX DATA]
learner_0361,item_0106,1,0.942572,[SANDBOX DATA]
learner_0361,item_0107,1,0.971826,[SANDBOX DATA]
learner_0361,item_0108,1,0.832757,[SANDBOX DATA]
learner_0361,item_0109,1,0.512097,[SANDBOX DATA]
learner_0361,item_0110,0,0.365854,[SANDBOX DATA]
learner_0361,item_0111,0,0.604013,[SANDBOX DATA]
learner_0361,item_0112,1,0.842047,[SANDBOX DATA]
learner_0361,item_0113,1,0.496567,[SANDBOX DATA]
learner_0361,item_0114,1,0.934133,[SANDBOX DATA]
learner_0361,item_0115,1,0.605977,[SANDBOX DATA]
learner_0361,item_0116,1,0.609201,[SANDBOX DATA]
learner_0361,item_0117,1,0.68835,[SANDBOX DATA]
learner_0361,item_0118,1,0.631146,[SANDBOX DATA]
learner_0361,item_0119,1,0.905365,[SANDBOX DATA]
learner_0361,item_0120,1,0.5302,[SANDBOX DATA]
learner_0361,item_0121,1,0.986059,[SANDBOX DATA]
learner_0361,item_0122,1,0.968281,[SANDBOX DATA]
learner_0361,item_0123,1,0.759976,[SANDBOX DATA]
learner_0361,item_0124,1,0.692321,[SANDBOX DATA]
learner_0361,item_0125,1,0.457664,[SANDBOX DATA]
learner_0361,item_0126,1,0.450884,[SANDBOX DATA]
learner_0361,item_0127,1,0.493267,[SANDBOX DATA]
learner_0361,item_0128,1,0.780856,[SANDBOX DATA]
learner_0361,item_0129,1,0.392479,[SANDBOX DATA]
learner_0361,item_0130,1,0.774349,[SANDBOX DATA]
learner_0361,item_0131,1,0.503148,[SANDBOX DATA]
learner_0361,item_0132,1,0.821246,[SANDBOX DATA]
learner_0361,item_0133,1,0.876677,[SANDBOX DATA]
learner_0361,item_0134,0,0.493821,[SANDBOX DATA]
learner_0361,item_0135,0,0.860067,[SANDBOX DATA]
learner_0361,item_0136,1,0.934548,[SANDBOX DATA]
learner_0361,item_0137,1,0.845305,[SANDBOX DATA]
learner_0361,item_0138,1,0.882662,[SANDBOX DATA]
learner_0361,item_0139,0,0.536218,[SANDBOX DATA]
learner_0361,item_0140,0,0.774855,[SANDBOX DATA]
learner_0361,item_0141,0,0.771384,[SANDBOX DATA]
learner_0361,item_0142,1,0.912331,[SANDBOX DATA]
learner_0361,item_0143,1,0.979044,[SANDBOX DATA]
learner_0361,item_0144,1,0.826179,[SANDBOX DATA]
learner_0361,item_0145,0,0.792984,[SANDBOX DATA]
learner_0361,item_0146,1,0.838995,[SANDBOX DATA]
learner_0361,item_0147,1,0.934866,[SANDBOX DATA]
learner_0361,item_0148,1,0.913869,[SANDBOX DATA]
learner_0361,item_0149,0,0.652582,[SANDBOX DATA]
learner_0361,item_0150,1,0.813925,[SANDBOX DATA]
learner_0361,item_0151,1,0.780891,[SANDBOX DATA]
learner_0361,item_0152,1,0.829994,[SANDBOX DATA]
learner_0361,item_0153,1,0.660491,[SANDBOX DATA]
learner_0361,item_0154,1,0.7849,[SANDBOX DATA]
learner_0361,item_0155,1,0.703509,[SANDBOX DATA]
learner_0361,item_0156,1,0.965975,[SANDBOX DATA]
learner_0361,item_0157,1,0.834168,[SANDBOX DATA]
learner_0361,item_0158,1,0.863645,[SANDBOX DATA]
learner_0361,item_0159,1,0.988188,[SANDBOX DATA]
learner_0361,item_0160,1,0.966722,[SANDBOX DATA]
learner_0361,item_0161,1,0.803649,[SANDBOX DATA]
learner_0361,item_0162,1,0.915388,[SANDBOX DATA]
learner_0361,item_0163,1,0.69472,[SANDBOX DATA]
learner_0361,item_0164,1,0.762202,[SANDBOX DATA]
learner_0361,item_0165,1,0.813612,[SANDBOX DATA]
learner_0361,item_0166,1,0.957916,[SANDBOX DATA]
learner_0361,item_0167,1,0.829371,[SANDBOX DATA]
learner_0361,item_0168,1,0.740125,[SANDBOX DATA]
learner_0361,item_0169,0,0.563868,[SANDBOX DATA]
learner_0361,item_0170,1,0.906839,[SANDBOX DATA]
learner_0361,item_0171,1,0.305553,[SANDBOX DATA]
learner_0361,item_0172,0,0.648439,[SANDBOX DATA]
learner_0361,item_0173,1,0.818531,[SANDBOX DATA]
learner_0361,item_0174,1,0.937994,[SANDBOX DATA]
learner_0361,item_0175,1,0.391008,[SANDBOX DATA]
learner_0361,item_0176,0,0.833175,[SANDBOX DATA]
learner_0361,item_0177,0,0.390137,[SANDBOX DATA]
learner_0361,item_0178,0,0.78224,[SANDBOX DATA]
learner_0361,item_0179,1,0.581696,[SANDBOX DATA]
learner_0361,item_0180,1,0.983599,[SANDBOX DATA]
learner_0361,item_0181,0,0.303121,[SANDBOX DATA]
learner_0361,item_0182,1,0.88089,[SANDBOX DATA]
learner_0361,item_0183,1,0.902841,[SANDBOX DATA]
learner_0361,item_0184,0,0.776997,[SANDBOX DATA]
learner_0361,item_0185,0,0.586765,[SANDBOX DATA]
learner_0361,item_0186,1,0.997819,[SANDBOX DATA]
learner_0361,item_0187,1,0.817414,[SANDBOX DATA]
learner_0361,item_0188,1,0.983184,[SANDBOX DATA]
learner_0361,item_0189,1,0.409985,[SANDBOX DATA]
learner_0361,item_0190,0,0.932402,[SANDBOX DATA]
learner_0361,item_0191,1,0.886478,[SANDBOX DATA]
learner_0361,item_0192,1,0.861239,[SANDBOX DATA]
learner_0361,item_0193,1,0.94477,[SANDBOX DATA]
learner_0361,item_0194,1,0.907424,[SANDBOX DATA]
learner_0361,item_0195,0,0.36249,[SANDBOX DATA]
learner_0361,item_0196,1,0.907619,[SANDBOX DATA]
learner_0361,item_0197,0,0.499064,[SANDBOX DATA]
learner_0361,item_0198,1,0.74167,[SANDBOX DATA]
learner_0361,item_0199,1,0.881456,[SANDBOX DATA]
learner_0361,item_0200,1,0.995324,[SANDBOX DATA]
learner_0362,item_0001,1,0.478718,[SANDBOX DATA]
learner_0362,item_0002,0,0.775139,[SANDBOX DATA]
learner_0362,item_0003,0,0.370275,[SANDBOX DATA]
learner_0362,item_0004,1,0.652929,[SANDBOX DATA]
learner_0362,item_0005,1,0.980831,[SANDBOX DATA]
learner_0362,item_0006,1,0.985168,[SANDBOX DATA]
learner_0362,item_0007,0,0.79325,[SANDBOX DATA]
learner_0362,item_0008,1,0.955349,[SANDBOX DATA]
learner_0362,item_0009,1,0.341961,[SANDBOX DATA]
learner_0362,item_0010,1,0.975705,[SANDBOX DATA]
learner_0362,item_0011,0,0.834294,[SANDBOX DATA]
learner_0362,item_0012,1,0.899393,[SANDBOX DATA]
learner_0362,item_0013,1,0.915675,[SANDBOX DATA]
learner_0362,item_0014,1,0.65712,[SANDBOX DATA]
learner_0362,item_0015,0,0.772962,[SANDBOX DATA]
learner_0362,item_0016,1,0.756639,[SANDBOX DATA]
learner_0362,item_0017,1,0.796029,[SANDBOX DATA]
learner_0362,item_0018,1,0.911724,[SANDBOX DATA]
learner_0362,item_0019,1,0.770302,[SANDBOX DATA]
learner_0362,item_0020,0,0.756703,[SANDBOX DATA]
learner_0362,item_0021,1,0.99651,[SANDBOX DATA]
learner_0362,item_0022,1,0.891692,[SANDBOX DATA]
learner_0362,item_0023,1,0.966546,[SANDBOX DATA]
learner_0362,item_0024,0,0.345868,[SANDBOX DATA]
learner_0362,item_0025,1,0.954146,[SANDBOX DATA]
learner_0362,item_0026,1,0.931406,[SANDBOX DATA]
learner_0362,item_0027,1,0.655175,[SANDBOX DATA]
learner_0362,item_0028,0,0.260615,[SANDBOX DATA]
learner_0362,item_0029,1,0.981769,[SANDBOX DATA]
learner_0362,item_0030,0,0.871798,[SANDBOX DATA]
learner_0362,item_0031,1,0.950799,[SANDBOX DATA]
learner_0362,item_0032,1,0.555864,[SANDBOX DATA]
learner_0362,item_0033,1,0.931362,[SANDBOX DATA]
learner_0362,item_0034,1,0.897613,[SANDBOX DATA]
learner_0362,item_0035,1,0.993208,[SANDBOX DATA]
learner_0362,item_0036,1,0.88934,[SANDBOX DATA]
learner_0362,item_0037,1,0.638734,[SANDBOX DATA]
learner_0362,item_0038,1,0.918543,[SANDBOX DATA]
learner_0362,item_0039,1,0.725606,[SANDBOX DATA]
learner_0362,item_0040,1,0.992597,[SANDBOX DATA]
learner_0362,item_0041,1,0.719403,[SANDBOX DATA]
learner_0362,item_0042,1,0.750477,[SANDBOX DATA]
learner_0362,item_0043,0,0.534493,[SANDBOX DATA]
learner_0362,item_0044,1,0.8485,[SANDBOX DATA]
learner_0362,item_0045,0,0.744576,[SANDBOX DATA]
learner_0362,item_0046,0,0.584628,[SANDBOX DATA]
learner_0362,item_0047,1,0.78045,[SANDBOX DATA]
learner_0362,item_0048,1,0.766394,[SANDBOX DATA]
learner_0362,item_0049,1,0.977862,[SANDBOX DATA]
learner_0362,item_0050,1,0.627306,[SANDBOX DATA]
learner_0362,item_0051,1,0.953001,[SANDBOX DATA]
learner_0362,item_0052,0,0.19423,[SANDBOX DATA]
learner_0362,item_0053,0,0.580604,[SANDBOX DATA]
learner_0362,item_0054,1,0.936465,[SANDBOX DATA]
learner_0362,item_0055,1,0.696127,[SANDBOX DATA]
learner_0362,item_0056,1,0.864941,[SANDBOX DATA]
learner_0362,item_0057,1,0.581929,[SANDBOX DATA]
learner_0362,item_0058,1,0.93225,[SANDBOX DATA]
learner_0362,item_0059,1,0.739062,[SANDBOX DATA]
learner_0362,item_0060,1,0.993887,[SANDBOX DATA]
learner_0362,item_0061,1,0.770627,[SANDBOX DATA]
learner_0362,item_0062,0,0.853929,[SANDBOX DATA]
learner_0362,item_0063,0,0.63069,[SANDBOX DATA]
learner_0362,item_0064,1,0.854258,[SANDBOX DATA]
learner_0362,item_0065,1,0.758883,[SANDBOX DATA]
learner_0362,item_0066,0,0.564102,[SANDBOX DATA]
learner_0362,item_0067,0,0.48962,[SANDBOX DATA]
learner_0362,item_0068,0,0.784566,[SANDBOX DATA]
learner_0362,item_0069,1,0.686918,[SANDBOX DATA]
learner_0362,item_0070,1,0.873704,[SANDBOX DATA]
learner_0362,item_0071,0,0.453874,[SANDBOX DATA]
learner_0362,item_0072,1,0.814155,[SANDBOX DATA]
learner_0362,item_0073,1,0.835331,[SANDBOX DATA]
learner_0362,item_0074,1,0.960776,[SANDBOX DATA]
learner_0362,item_0075,1,0.477658,[SANDBOX DATA]
learner_0362,item_0076,1,0.963272,[SANDBOX DATA]
learner_0362,item_0077,1,0.796713,[SANDBOX DATA]
learner_0362,item_0078,1,0.880592,[SANDBOX DATA]
learner_0362,item_0079,1,0.756595,[SANDBOX DATA]
learner_0362,item_0080,1,0.980712,[SANDBOX DATA]
learner_0362,item_0081,1,0.97475,[SANDBOX DATA]
learner_0362,item_0082,1,0.829216,[SANDBOX DATA]
learner_0362,item_0083,1,0.730692,[SANDBOX DATA]
learner_0362,item_0084,1,0.786214,[SANDBOX DATA]
learner_0362,item_0085,1,0.327275,[SANDBOX DATA]
learner_0362,item_0086,1,0.748679,[SANDBOX DATA]
learner_0362,item_0087,1,0.666302,[SANDBOX DATA]
learner_0362,item_0088,1,0.783332,[SANDBOX DATA]
learner_0362,item_0089,1,0.9762,[SANDBOX DATA]
learner_0362,item_0090,1,0.83068,[SANDBOX DATA]
learner_0362,item_0091,1,0.986959,[SANDBOX DATA]
learner_0362,item_0092,1,0.915998,[SANDBOX DATA]
learner_0362,item_0093,1,0.911083,[SANDBOX DATA]
learner_0362,item_0094,0,0.753119,[SANDBOX DATA]
learner_0362,item_0095,1,0.74587,[SANDBOX DATA]
learner_0362,item_0096,1,0.81032,[SANDBOX DATA]
learner_0362,item_0097,1,0.528299,[SANDBOX DATA]
learner_0362,item_0098,1,0.993122,[SANDBOX DATA]
learner_0362,item_0099,1,0.655354,[SANDBOX DATA]
learner_0362,item_0100,1,0.985135,[SANDBOX DATA]
learner_0362,item_0101,1,0.581073,[SANDBOX DATA]
learner_0362,item_0102,1,0.859429,[SANDBOX DATA]
learner_0362,item_0103,1,0.508624,[SANDBOX DATA]
learner_0362,item_0104,0,0.672505,[SANDBOX DATA]
learner_0362,item_0105,1,0.962888,[SANDBOX DATA]
learner_0362,item_0106,1,0.955725,[SANDBOX DATA]
learner_0362,item_0107,1,0.979694,[SANDBOX DATA]
learner_0362,item_0108,1,0.866655,[SANDBOX DATA]
learner_0362,item_0109,0,0.545858,[SANDBOX DATA]
learner_0362,item_0110,0,0.409497,[SANDBOX DATA]
learner_0362,item_0111,1,0.664535,[SANDBOX DATA]
learner_0362,item_0112,1,0.859867,[SANDBOX DATA]
learner_0362,item_0113,1,0.533859,[SANDBOX DATA]
learner_0362,item_0114,1,0.943668,[SANDBOX DATA]
learner_0362,item_0115,1,0.646681,[SANDBOX DATA]
learner_0362,item_0116,1,0.637786,[SANDBOX DATA]
learner_0362,item_0117,1,0.758395,[SANDBOX DATA]
learner_0362,item_0118,1,0.668919,[SANDBOX DATA]
learner_0362,item_0119,1,0.921717,[SANDBOX DATA]
learner_0362,item_0120,0,0.565673,[SANDBOX DATA]
learner_0362,item_0121,1,0.98938,[SANDBOX DATA]
learner_0362,item_0122,1,0.975031,[SANDBOX DATA]
learner_0362,item_0123,1,0.79961,[SANDBOX DATA]
learner_0362,item_0124,1,0.733177,[SANDBOX DATA]
learner_0362,item_0125,1,0.531383,[SANDBOX DATA]
learner_0362,item_0126,0,0.535517,[SANDBOX DATA]
learner_0362,item_0127,0,0.528879,[SANDBOX DATA]
learner_0362,item_0128,0,0.8224,[SANDBOX DATA]
learner_0362,item_0129,0,0.461528,[SANDBOX DATA]
learner_0362,item_0130,1,0.810736,[SANDBOX DATA]
learner_0362,item_0131,0,0.587331,[SANDBOX DATA]
learner_0362,item_0132,0,0.840989,[SANDBOX DATA]
learner_0362,item_0133,0,0.89783,[SANDBOX DATA]
learner_0362,item_0134,1,0.565029,[SANDBOX DATA]
learner_0362,item_0135,1,0.891649,[SANDBOX DATA]
learner_0362,item_0136,1,0.949167,[SANDBOX DATA]
learner_0362,item_0137,1,0.866924,[SANDBOX DATA]
learner_0362,item_0138,1,0.897533,[SANDBOX DATA]
learner_0362,item_0139,1,0.559072,[SANDBOX DATA]
learner_0362,item_0140,1,0.792779,[SANDBOX DATA]
learner_0362,item_0141,1,0.804369,[SANDBOX DATA]
learner_0362,item_0142,1,0.932132,[SANDBOX DATA]
learner_0362,item_0143,1,0.98491,[SANDBOX DATA]
